merchant_id,region,city,category,tenure_days,avg_ticket,monthly_income,repeat_customer_rate,platform_commission_pct,kyc_flag,payment_success_rate,transaction_velocity,multi_product_adoption,digital_tool_usage,ai_adoption_score,agent_usage_flag,treatment_flag,treatment_start_month,intervention_timestamp
UC00000363,West,Mumbai,salon_spa_premium,393,1598.35,82255.87,0.2618,0.2393,True,0.9744,55.65,5,0.7902,0.6277,True,False,0,
UC00000364,South,Hyderabad,plumbing_electrical,379,461.78,14912.77,0.5377,0.1404,True,0.9868,34.94,3,0.584,0.5424,False,False,0,
UC00000365,West,Mumbai,salon_spa_premium,112,2064.23,56028.41,0.4867,0.23,True,0.9412,33.11,5,0.7316,0.6207,True,False,0,
UC00000366,North,Chandigarh,home_cleaning,130,1102.31,53247.91,0.327,0.2053,True,0.9237,47.44,4,0.6773,0.5693,False,False,0,
UC00000367,West,Mumbai,salon_spa_premium,277,1687.07,79530.3,0.3908,0.2382,True,0.9077,49.29,4,0.5659,0.3815,True,True,3,2024-03-01
UC00000368,South,Hyderabad,plumbing_electrical,684,508.63,19019.9,0.5046,0.2002,True,0.948,35.03,4,0.7966,0.7036,False,False,0,
UC00000369,West,Pune,beauty_wellness,203,1196.14,56762.82,0.4696,0.2267,True,1.0,48.86,4,0.9471,0.7332,False,True,6,2024-06-01
UC00000370,North,Jaipur,home_cleaning,396,1383.62,42339.74,0.4592,0.205,True,0.9034,29.98,3,0.7612,0.4701,False,False,0,
UC00000371,North,Lucknow,beauty_wellness,226,768.17,30678.54,0.4453,0.2403,True,0.951,39.16,4,0.8458,0.407,True,False,0,
UC00000372,North,Chandigarh,home_cleaning,797,1667.09,78749.09,0.5534,0.216,True,0.9575,43.69,4,0.7379,0.5979,False,False,0,
UC00000373,North,Lucknow,beauty_wellness,532,784.45,21545.92,0.4956,0.2097,True,0.9562,25.58,4,0.7149,0.6206,False,False,0,
UC00000374,West,Surat,home_cleaning,595,1679.96,47317.77,0.3828,0.2157,True,0.9233,33.84,4,0.6759,0.5931,False,True,4,2024-04-01
UC00000375,South,Bengaluru,beauty_wellness,639,872.17,30465.28,0.3297,0.2369,True,0.9765,43.15,4,0.839,0.5683,False,True,2,2024-02-01
UC00000376,South,Chennai,appliance_repair,335,1065.55,45771.49,0.5674,0.1736,True,0.9547,41.09,4,0.7758,0.4982,True,False,0,
UC00000377,South,Kochi,appliance_repair,856,946.84,40591.75,0.4035,0.2072,True,0.9719,41.43,4,0.8961,0.8071,False,True,3,2024-03-01
UC00000378,West,Ahmedabad,appliance_repair,509,948.6,38116.53,0.3682,0.2363,False,0.9377,44.11,1,0.4777,0.4275,False,False,0,
UC00000379,North,Lucknow,beauty_wellness,729,938.47,51308.92,0.08,0.2569,True,0.9706,45.2,2,0.285,0.547,False,False,0,
UC00000380,South,Bengaluru,appliance_repair,966,972.81,31219.02,0.5565,0.2437,False,0.894,28.53,1,0.352,0.2249,False,False,0,
UC00000381,South,Kochi,plumbing_electrical,781,601.33,17135.88,0.4336,0.1802,True,0.9648,33.91,5,0.7049,0.5856,True,False,0,
UC00000382,South,Chennai,appliance_repair,416,959.8,23308.28,0.429,0.1924,True,0.9621,29.08,3,0.651,0.3163,False,True,5,2024-05-01
UC00000383,North,Delhi NCR,home_cleaning,360,1132.02,15333.07,0.5571,0.235,True,1.0,16.87,4,1.0,0.6258,False,False,0,
UC00000384,North,Delhi NCR,appliance_repair,355,462.13,14384.99,0.4793,0.2005,True,0.9634,33.18,5,0.7703,0.6859,True,False,0,
UC00000385,East,Kolkata,beauty_wellness,613,703.07,20559.45,0.4019,0.2659,True,1.0,32.8,5,0.6652,0.6257,True,False,0,
UC00000386,North,Lucknow,plumbing_electrical,317,459.62,4210.8,0.5523,0.1811,True,0.9052,10.04,3,0.3906,0.4459,True,True,8,2024-08-01
UC00000387,South,Bengaluru,plumbing_electrical,695,793.73,40333.53,0.3071,0.1616,True,0.9878,46.64,5,0.7635,0.6173,True,False,0,
UC00000388,South,Hyderabad,plumbing_electrical,415,250.0,15503.57,0.3665,0.2282,True,0.9558,64.4,3,0.7359,0.4934,False,False,0,
UC00000389,South,Chennai,beauty_wellness,457,1633.85,57577.01,0.4478,0.2728,True,0.9443,39.45,4,0.6889,0.3483,True,False,0,
UC00000390,North,Lucknow,home_cleaning,233,1889.92,99914.86,0.3616,0.2481,True,0.938,48.87,5,0.6939,0.7966,True,True,7,2024-07-01
UC00000391,West,Ahmedabad,plumbing_electrical,746,644.04,16577.53,0.4479,0.1659,True,0.9854,33.24,5,0.9344,0.7138,True,True,5,2024-05-01
UC00000392,West,Mumbai,home_cleaning,391,1559.34,44220.63,0.4381,0.2149,True,0.9503,32.21,5,0.805,0.6976,True,False,0,
UC00000393,North,Lucknow,plumbing_electrical,545,668.51,9567.57,0.3635,0.1791,True,0.9657,12.44,2,0.5481,0.4403,False,True,7,2024-07-01
UC00000394,South,Bengaluru,appliance_repair,1131,842.29,38347.53,0.5705,0.1636,False,0.9687,46.58,4,0.6115,0.6253,True,False,0,
UC00000395,South,Kochi,plumbing_electrical,208,615.89,21065.36,0.2382,0.1728,True,1.0,41.29,4,0.682,0.7594,False,True,7,2024-07-01
UC00000396,North,Lucknow,beauty_wellness,945,901.18,50409.56,0.5982,0.2309,True,0.9659,50.36,4,0.6687,0.6421,False,True,3,2024-03-01
UC00000397,North,Chandigarh,beauty_wellness,805,1509.61,80930.81,0.4478,0.2544,True,0.9497,49.83,5,0.7157,0.6168,True,True,2,2024-02-01
UC00000398,East,Bhubaneswar,home_cleaning,521,1373.29,47131.0,0.5096,0.2542,True,0.9705,36.41,5,0.6922,0.6065,True,False,0,
UC00000399,South,Kochi,appliance_repair,640,799.08,47958.69,0.3307,0.1685,True,0.9597,54.55,5,0.614,0.6158,True,True,4,2024-04-01
UC00000400,North,Chandigarh,appliance_repair,468,606.12,11992.27,0.4565,0.2153,True,0.9814,21.39,2,0.4296,0.4963,False,False,0,
UC00000401,West,Ahmedabad,beauty_wellness,913,527.17,21376.53,0.4199,0.2507,True,0.9204,43.58,4,0.665,0.4355,True,False,0,
UC00000402,South,Hyderabad,salon_spa_premium,1221,2424.9,100991.55,0.5072,0.263,False,0.9414,50.13,4,0.7069,0.6003,True,False,0,
UC00000403,South,Bengaluru,beauty_wellness,312,727.52,17885.59,0.394,0.2576,True,0.9647,27.85,4,0.8062,0.559,False,True,3,2024-03-01
UC00000404,West,Mumbai,salon_spa_premium,560,1332.85,21430.85,0.6036,0.2651,True,0.975,19.22,5,0.7924,0.5782,True,True,3,2024-03-01
UC00000405,South,Chennai,plumbing_electrical,143,773.97,12333.08,0.4722,0.1812,False,0.9638,15.98,2,0.4881,0.5499,True,False,0,
UC00000406,East,Bhubaneswar,appliance_repair,428,569.35,22018.45,0.3632,0.2214,False,0.9494,40.54,4,0.5874,0.6801,True,False,0,
UC00000407,North,Jaipur,plumbing_electrical,678,836.34,45014.7,0.3209,0.1464,True,0.9762,59.46,4,0.6188,0.6176,False,True,8,2024-08-01
UC00000408,West,Ahmedabad,beauty_wellness,444,1192.87,44042.63,0.3241,0.2342,True,0.9662,41.81,4,0.5502,0.3653,True,False,0,
UC00000409,North,Delhi NCR,appliance_repair,755,647.7,13173.63,0.5434,0.2073,True,1.0,21.41,4,0.3589,0.6459,True,True,7,2024-07-01
UC00000410,West,Surat,appliance_repair,605,624.67,11676.03,0.5184,0.2453,True,0.9444,19.92,4,0.6961,0.3888,True,False,0,
UC00000411,North,Delhi NCR,salon_spa_premium,247,1683.25,46997.55,0.3515,0.3036,False,0.9736,31.64,3,0.6395,0.4686,True,False,0,
UC00000412,North,Chandigarh,beauty_wellness,525,1150.93,50304.46,0.3255,0.2279,True,0.9566,55.57,5,0.9284,0.7642,True,False,0,
UC00000413,North,Lucknow,beauty_wellness,656,1144.3,34025.76,0.4699,0.2623,True,0.907,33.94,4,0.765,0.5746,False,True,5,2024-05-01
UC00000414,East,Guwahati,salon_spa_premium,602,1683.68,83550.65,0.3954,0.2431,False,0.9139,47.31,2,0.7342,0.4835,False,False,0,
UC00000415,South,Kochi,home_cleaning,110,1119.01,45210.06,0.3286,0.2218,True,0.8951,49.26,4,0.8713,0.6632,False,True,6,2024-06-01
UC00000416,West,Surat,beauty_wellness,88,773.65,40171.39,0.313,0.2409,True,0.9031,52.61,2,0.4636,0.4174,False,True,6,2024-06-01
UC00000417,North,Lucknow,salon_spa_premium,555,2351.46,78474.99,0.5272,0.2268,True,0.9551,33.55,3,0.7447,0.5364,False,True,4,2024-04-01
UC00000418,West,Mumbai,appliance_repair,218,878.71,42728.21,0.4187,0.1952,True,0.9777,50.4,4,0.4808,0.5965,True,False,0,
UC00000419,West,Ahmedabad,salon_spa_premium,297,2077.68,69186.85,0.3841,0.2598,True,0.9515,38.97,3,0.7748,0.4803,False,False,0,
UC00000420,South,Bengaluru,salon_spa_premium,383,2039.65,48761.45,0.4236,0.2816,True,0.9607,30.16,4,0.9975,0.6492,False,True,2,2024-02-01
UC00000421,West,Ahmedabad,beauty_wellness,958,938.53,48539.61,0.612,0.2187,True,0.9818,53.1,4,0.9522,0.7053,False,False,0,
UC00000422,East,Bhubaneswar,beauty_wellness,852,1052.84,22034.63,0.4184,0.2519,True,0.9644,22.11,3,0.548,0.4954,True,True,3,2024-03-01
UC00000423,West,Mumbai,home_cleaning,609,1621.78,108070.42,0.4358,0.2386,True,1.0,74.84,3,0.8747,0.3654,False,True,4,2024-04-01
UC00000424,South,Bengaluru,beauty_wellness,165,830.15,27384.21,0.3437,0.2772,True,0.9244,36.1,3,0.628,0.3534,False,False,0,
UC00000425,West,Ahmedabad,beauty_wellness,1206,995.26,24931.9,0.7238,0.196,True,0.9928,24.39,3,0.89,0.4872,False,False,0,
UC00000426,North,Lucknow,home_cleaning,1327,1430.17,45748.91,0.6251,0.1857,True,1.0,29.68,4,0.6979,0.5201,True,False,0,
UC00000427,North,Lucknow,plumbing_electrical,559,729.64,22945.72,0.2801,0.1341,False,0.9268,29.99,1,0.3161,0.5209,False,False,0,
UC00000428,North,Chandigarh,beauty_wellness,218,1131.56,32320.81,0.4051,0.2496,True,0.9591,35.13,5,0.9535,0.5704,True,False,0,
UC00000429,East,Bhubaneswar,beauty_wellness,248,1474.68,46827.82,0.3552,0.2313,False,0.9502,30.4,1,0.3833,0.2718,False,False,0,
UC00000430,North,Jaipur,appliance_repair,288,477.44,20245.41,0.4062,0.1902,True,1.0,44.36,4,0.7523,0.4124,True,True,8,2024-08-01
UC00000431,North,Chandigarh,beauty_wellness,628,728.14,31710.06,0.6412,0.2337,True,0.9795,38.39,2,0.4954,0.3309,False,True,4,2024-04-01
UC00000432,West,Pune,appliance_repair,417,758.66,24904.56,0.3615,0.244,True,0.9288,31.92,3,0.5647,0.4372,False,False,0,
UC00000433,South,Bengaluru,home_cleaning,444,1655.09,13499.15,0.4244,0.2572,True,0.9313,8.15,5,0.5563,0.6216,True,False,0,
UC00000434,West,Mumbai,beauty_wellness,597,1257.15,65711.56,0.5883,0.2552,True,1.0,51.33,5,0.9418,0.6427,True,True,2,2024-02-01
UC00000435,East,Kolkata,home_cleaning,1141,1550.99,44417.12,0.5046,0.2034,True,0.9897,32.14,3,0.7006,0.5273,False,True,5,2024-05-01
UC00000436,South,Chennai,beauty_wellness,501,1204.73,38190.41,0.5814,0.2578,True,0.9377,38.27,4,0.7792,0.4553,True,False,0,
UC00000437,South,Bengaluru,beauty_wellness,398,897.8,31943.6,0.4904,0.226,True,0.9836,32.16,3,0.734,0.4581,False,False,0,
UC00000438,West,Mumbai,salon_spa_premium,515,1684.52,81870.23,0.6602,0.2913,True,0.9893,49.21,5,1.0,0.7667,True,True,3,2024-03-01
UC00000439,South,Bengaluru,home_cleaning,619,1230.18,54199.97,0.256,0.1836,True,0.9807,39.35,3,0.5636,0.5343,False,False,0,
UC00000440,West,Pune,beauty_wellness,548,1261.46,46336.41,0.2063,0.2327,True,0.9968,41.76,4,0.86,0.803,False,False,0,
UC00000441,West,Pune,beauty_wellness,377,1199.47,56342.31,0.3785,0.239,True,0.9644,46.57,3,0.9713,0.3158,False,False,0,
UC00000442,West,Pune,home_cleaning,289,1651.01,44658.36,0.3955,0.2198,True,0.9745,33.84,3,0.7904,0.516,False,True,7,2024-07-01
UC00000443,North,Chandigarh,beauty_wellness,171,1337.98,65328.91,0.3532,0.2381,True,0.9005,48.97,2,0.3696,0.1825,False,True,7,2024-07-01
UC00000444,South,Bengaluru,beauty_wellness,429,1244.25,51456.43,0.4314,0.2496,True,0.948,40.53,4,0.8456,0.7477,False,False,0,
UC00000445,West,Ahmedabad,plumbing_electrical,1028,644.98,27604.51,0.5662,0.1464,True,0.8941,42.94,4,0.6632,0.6247,False,False,0,
UC00000446,South,Hyderabad,home_cleaning,1277,1476.09,49636.21,0.4629,0.2165,True,0.9608,37.56,5,0.9462,0.7367,True,True,2,2024-02-01
UC00000447,West,Ahmedabad,beauty_wellness,290,967.65,28427.04,0.42,0.2355,True,0.9707,30.43,5,0.6754,0.6082,True,False,0,
UC00000448,North,Delhi NCR,home_cleaning,304,1198.39,38345.14,0.2477,0.2405,True,0.9886,35.84,4,0.569,0.34,True,False,0,
UC00000449,West,Mumbai,salon_spa_premium,92,2628.76,19662.38,0.3183,0.2534,True,0.9564,8.7,4,0.8291,0.5642,False,False,0,
UC00000450,South,Kochi,plumbing_electrical,1485,675.28,18336.18,0.7223,0.1945,True,0.9093,29.72,3,0.4924,0.448,True,True,3,2024-03-01
UC00000451,North,Delhi NCR,beauty_wellness,1367,1150.96,22527.54,0.4821,0.2128,True,0.937,21.4,3,0.6669,0.5294,False,True,3,2024-03-01
UC00000452,West,Pune,home_cleaning,212,1293.14,41957.21,0.5535,0.2498,True,0.9308,32.46,3,0.7773,0.4665,False,True,5,2024-05-01
UC00000453,West,Mumbai,appliance_repair,460,1085.6,27507.71,0.4771,0.1421,False,0.963,28.42,3,0.6038,0.7145,False,False,0,
UC00000454,West,Ahmedabad,home_cleaning,700,2021.24,107158.36,0.3574,0.1858,True,0.9498,45.51,3,0.5176,0.6455,False,False,0,
UC00000455,West,Ahmedabad,beauty_wellness,728,965.08,40920.17,0.3811,0.255,True,1.0,44.07,3,0.7119,0.5023,False,True,3,2024-03-01
UC00000456,South,Hyderabad,plumbing_electrical,382,636.31,15011.25,0.4177,0.2242,True,0.9535,29.22,5,0.8029,0.8289,True,True,7,2024-07-01
UC00000457,South,Chennai,plumbing_electrical,444,980.24,48461.23,0.3139,0.2184,True,0.9172,47.41,2,0.5407,0.2541,False,True,6,2024-06-01
UC00000458,North,Jaipur,home_cleaning,602,1470.85,84106.84,0.4853,0.1809,True,0.9699,56.59,5,0.5858,0.6198,True,False,0,
UC00000459,North,Lucknow,plumbing_electrical,265,629.76,22750.53,0.4144,0.1531,True,0.9596,39.47,4,0.6512,0.4415,True,False,0,
UC00000460,East,Bhubaneswar,plumbing_electrical,1749,749.16,38463.44,0.3186,0.17,True,0.9263,48.2,4,0.5919,0.5785,False,True,6,2024-06-01
UC00000461,North,Delhi NCR,appliance_repair,323,828.26,41236.61,0.4902,0.1985,True,0.8843,58.24,4,0.8331,0.5551,False,False,0,
UC00000462,West,Pune,beauty_wellness,382,1045.97,23729.7,0.4236,0.2148,True,0.9326,22.35,5,1.0,0.7265,True,True,4,2024-04-01
UC00000463,South,Kochi,salon_spa_premium,652,1755.81,37173.12,0.442,0.289,True,0.9338,18.81,4,0.6291,0.3702,True,False,0,
UC00000464,West,Mumbai,home_cleaning,104,1704.47,46091.95,0.4078,0.2169,True,0.9486,31.61,4,0.718,0.6476,False,False,0,
UC00000465,West,Ahmedabad,appliance_repair,245,770.67,16037.68,0.2612,0.1733,True,0.9717,20.9,2,0.507,0.4964,False,False,0,
UC00000466,North,Lucknow,plumbing_electrical,1735,593.28,24847.82,0.4098,0.1589,True,0.9896,42.59,3,0.5812,0.5084,False,True,5,2024-05-01
UC00000467,North,Delhi NCR,home_cleaning,465,1018.42,27715.84,0.4522,0.185,True,0.9478,33.58,4,0.7487,0.583,False,True,4,2024-04-01
UC00000468,West,Ahmedabad,salon_spa_premium,445,931.23,25442.15,0.4431,0.29,True,1.0,29.8,5,0.7637,0.7318,True,False,0,
UC00000469,South,Bengaluru,home_cleaning,410,1341.89,58812.89,0.4064,0.1611,True,0.9648,42.98,4,0.6901,0.5857,False,True,3,2024-03-01
UC00000470,North,Chandigarh,plumbing_electrical,933,956.51,20919.22,0.6281,0.1333,True,0.9993,22.64,4,0.7629,0.8263,False,True,6,2024-06-01
UC00000471,North,Delhi NCR,appliance_repair,198,616.41,25659.16,0.2807,0.1868,True,0.9835,44.03,3,0.6589,0.5105,False,False,0,
UC00000472,South,Hyderabad,beauty_wellness,648,845.16,20625.42,0.3759,0.2577,True,0.9157,26.09,3,0.4807,0.4086,True,False,0,
UC00000473,North,Lucknow,appliance_repair,527,1160.35,53242.5,0.448,0.2031,True,0.9913,40.16,5,0.5606,0.5707,True,False,0,
UC00000474,South,Hyderabad,appliance_repair,663,1202.86,46537.47,0.4077,0.1697,True,0.9582,35.91,4,0.6004,0.6351,False,True,3,2024-03-01
UC00000475,North,Delhi NCR,beauty_wellness,348,1181.43,42604.71,0.5184,0.253,False,0.8979,44.52,4,0.7217,0.7779,True,False,0,
UC00000476,South,Chennai,home_cleaning,484,1229.69,47541.87,0.5917,0.231,True,0.9564,40.39,3,0.4319,0.4083,True,True,5,2024-05-01
UC00000477,South,Hyderabad,appliance_repair,982,973.76,29470.75,0.5228,0.2307,True,0.9559,32.18,4,0.7238,0.6799,False,False,0,
UC00000478,West,Mumbai,home_cleaning,461,910.84,45318.74,0.4643,0.251,True,0.9891,45.81,3,0.7268,0.5296,False,True,6,2024-06-01
UC00000479,South,Chennai,beauty_wellness,416,1146.24,48221.44,0.4824,0.2155,True,0.9599,41.87,4,0.9118,0.6535,False,True,4,2024-04-01
UC00000480,South,Kochi,plumbing_electrical,145,729.87,12387.79,0.3905,0.1929,True,0.9535,16.06,2,0.5201,0.3488,False,True,7,2024-07-01
UC00000481,West,Pune,beauty_wellness,368,872.73,27645.06,0.463,0.2055,True,0.9439,28.68,5,0.5968,0.5961,True,False,0,
UC00000482,South,Hyderabad,salon_spa_premium,634,1932.31,104403.93,0.6306,0.2813,True,0.9578,51.1,5,0.8012,0.6087,True,False,0,
UC00000483,East,Bhubaneswar,beauty_wellness,482,1202.52,41464.9,0.6126,0.2365,True,0.9904,37.17,3,0.6289,0.4485,False,True,6,2024-06-01
UC00000484,West,Pune,plumbing_electrical,500,760.86,24486.26,0.456,0.1951,True,0.9477,31.76,3,0.8386,0.4936,False,True,6,2024-06-01
UC00000485,East,Kolkata,plumbing_electrical,279,597.3,16709.69,0.4943,0.2012,True,0.9381,34.0,4,0.7396,0.5556,False,False,0,
UC00000486,North,Lucknow,appliance_repair,488,613.08,18839.62,0.339,0.163,True,0.9707,36.81,4,0.5753,0.4731,True,True,6,2024-06-01
UC00000487,North,Delhi NCR,appliance_repair,259,584.84,24392.31,0.5006,0.1915,True,0.9836,40.85,3,0.5717,0.3889,False,True,7,2024-07-01
UC00000488,North,Chandigarh,home_cleaning,385,1148.5,44970.44,0.3106,0.2317,False,0.9155,39.68,3,0.59,0.5935,False,False,0,
UC00000489,South,Chennai,beauty_wellness,509,1435.1,34585.51,0.3324,0.2418,True,0.9725,28.69,5,0.8795,0.5708,True,True,3,2024-03-01
UC00000490,South,Hyderabad,home_cleaning,709,1600.94,67564.91,0.3127,0.2315,True,0.9369,41.62,4,0.6178,0.7729,False,False,0,
UC00000491,West,Mumbai,salon_spa_premium,1019,1106.59,49016.95,0.6472,0.2448,True,0.9747,45.18,5,1.0,0.5988,True,False,0,
UC00000492,West,Mumbai,home_cleaning,398,1472.8,49929.6,0.3687,0.217,True,0.938,37.33,4,0.6505,0.5515,False,False,0,
UC00000493,East,Guwahati,home_cleaning,481,1295.37,47835.27,0.4165,0.1966,True,0.9673,31.97,2,0.261,0.2061,False,False,0,
UC00000494,South,Chennai,appliance_repair,340,1090.82,43058.3,0.3813,0.2493,True,0.9509,38.52,5,0.919,0.8342,True,False,0,
UC00000495,North,Delhi NCR,plumbing_electrical,413,800.12,9540.32,0.391,0.1933,True,0.9646,15.08,4,0.926,0.6248,False,True,7,2024-07-01
UC00000496,North,Chandigarh,home_cleaning,365,1664.88,47464.08,0.3743,0.2509,True,0.99,28.98,4,0.6492,0.4575,True,True,6,2024-06-01
UC00000497,South,Kochi,beauty_wellness,149,1002.85,24700.2,0.2093,0.2063,True,0.9441,26.78,3,0.5973,0.3811,False,True,3,2024-03-01
UC00000498,East,Bhubaneswar,salon_spa_premium,545,1665.55,39017.99,0.366,0.2695,True,0.9368,21.21,4,0.6381,0.5831,False,True,5,2024-05-01
UC00000499,West,Mumbai,salon_spa_premium,134,2765.7,96097.5,0.3366,0.1908,True,0.9839,33.72,4,0.8321,0.4717,True,True,6,2024-06-01
UC00000500,East,Patna,appliance_repair,267,584.61,18523.98,0.4646,0.205,True,0.9468,35.96,2,0.4367,0.469,False,True,8,2024-08-01
UC00000501,South,Bengaluru,plumbing_electrical,1130,523.49,4610.8,0.5167,0.1614,True,0.9275,10.28,4,0.6138,0.4818,True,True,5,2024-05-01
UC00000502,West,Ahmedabad,salon_spa_premium,1018,1702.94,16433.57,0.5694,0.2212,True,0.942,8.8,4,0.7233,0.7527,False,False,0,
UC00000503,North,Delhi NCR,home_cleaning,913,1488.45,49988.14,0.5654,0.2237,True,0.9438,41.82,4,0.7809,0.6422,False,False,0,
UC00000504,East,Bhubaneswar,salon_spa_premium,537,1481.9,69929.33,0.4515,0.1846,True,0.9523,47.05,5,0.702,0.5986,True,False,0,
UC00000505,North,Chandigarh,salon_spa_premium,199,1597.19,65458.86,0.2231,0.2834,True,0.935,36.85,2,0.5269,0.4405,False,False,0,
UC00000506,North,Jaipur,home_cleaning,262,1061.65,40574.19,0.5052,0.2167,True,0.8899,38.76,4,0.6351,0.551,False,True,7,2024-07-01
UC00000507,South,Hyderabad,plumbing_electrical,322,617.22,24514.82,0.5877,0.1721,True,0.9646,39.12,4,0.5311,0.6414,True,False,0,
UC00000508,South,Hyderabad,beauty_wellness,413,958.95,28204.29,0.2866,0.2798,True,0.9636,30.96,5,0.6678,0.6121,True,True,5,2024-05-01
UC00000509,West,Pune,home_cleaning,770,1379.47,72135.76,0.5047,0.2303,True,0.919,52.61,3,0.6197,0.4749,False,True,2,2024-02-01
UC00000510,West,Surat,beauty_wellness,683,1197.5,38730.22,0.4545,0.2352,True,0.9833,29.03,5,0.6484,0.6873,True,True,2,2024-02-01
UC00000511,South,Bengaluru,beauty_wellness,948,1214.62,25930.22,0.683,0.2161,True,0.9272,25.11,4,0.7907,0.5528,False,False,0,
UC00000512,West,Surat,plumbing_electrical,851,433.21,19072.04,0.4203,0.1987,True,0.9497,43.27,3,0.4708,0.6762,False,True,4,2024-04-01
UC00000513,North,Delhi NCR,plumbing_electrical,125,938.82,44878.25,0.5312,0.1987,True,0.9581,45.75,4,0.7207,0.5701,False,False,0,
UC00000514,West,Mumbai,appliance_repair,382,462.66,14350.66,0.5185,0.1989,False,0.9347,31.76,3,0.7427,0.5041,True,False,0,
UC00000515,North,Chandigarh,plumbing_electrical,642,303.65,13960.92,0.2629,0.12,True,0.9416,50.77,4,0.6144,0.5007,True,True,6,2024-06-01
UC00000516,North,Delhi NCR,appliance_repair,555,1039.3,31821.23,0.3874,0.2269,True,0.9606,28.09,5,0.6156,0.6159,True,True,7,2024-07-01
UC00000517,South,Chennai,beauty_wellness,484,1791.29,30490.84,0.3712,0.2299,True,0.9102,20.86,5,0.6737,0.5913,True,False,0,
UC00000518,West,Mumbai,appliance_repair,661,684.65,21610.42,0.3396,0.2185,True,0.949,40.14,4,0.8535,0.5441,True,False,0,
UC00000519,South,Hyderabad,salon_spa_premium,40,1734.61,53339.41,0.2682,0.2459,True,0.9378,30.48,4,0.6137,0.6019,False,False,0,
UC00000520,East,Kolkata,appliance_repair,950,556.82,9797.71,0.5405,0.1483,True,0.979,21.74,5,0.91,0.6309,True,False,0,
UC00000521,West,Ahmedabad,home_cleaning,224,1932.17,40925.02,0.3612,0.2194,True,0.9646,23.63,3,0.5452,0.5247,True,True,6,2024-06-01
UC00000522,South,Bengaluru,beauty_wellness,712,780.98,20011.57,0.5894,0.2447,True,0.972,28.24,5,0.7541,0.6123,True,False,0,
UC00000523,East,Bhubaneswar,appliance_repair,520,728.55,27717.64,0.434,0.2139,False,0.9261,40.3,2,0.5849,0.482,False,False,0,
UC00000524,North,Chandigarh,appliance_repair,194,623.5,18669.38,0.4283,0.1953,True,0.9498,34.39,3,0.6119,0.3511,False,False,0,
UC00000525,West,Pune,salon_spa_premium,340,1638.96,56217.7,0.2981,0.2456,True,0.9382,31.86,4,0.7971,0.4679,True,False,0,
UC00000526,North,Delhi NCR,beauty_wellness,149,1247.75,28795.49,0.408,0.2494,True,0.9389,20.65,3,0.5834,0.3529,False,False,0,
UC00000527,South,Kochi,plumbing_electrical,647,703.02,34829.5,0.6106,0.1534,True,0.9487,48.33,4,0.7809,0.5609,False,True,5,2024-05-01
UC00000528,North,Jaipur,home_cleaning,682,1070.1,20319.74,0.4832,0.2143,True,0.9704,18.68,2,0.2991,0.3458,False,True,4,2024-04-01
UC00000529,South,Bengaluru,home_cleaning,132,1651.41,85543.48,0.2254,0.2103,True,0.9836,50.52,3,0.7164,0.5306,False,True,5,2024-05-01
UC00000530,East,Bhubaneswar,appliance_repair,365,839.8,25049.03,0.5079,0.1985,False,0.9381,32.6,1,0.5322,0.4548,False,False,0,
UC00000531,East,Kolkata,appliance_repair,254,728.22,26936.48,0.5603,0.1711,False,0.9525,43.35,2,0.4784,0.2618,True,False,0,
UC00000532,North,Chandigarh,salon_spa_premium,303,1420.51,24086.16,0.3921,0.311,True,0.9406,20.85,5,0.7675,0.6904,True,True,5,2024-05-01
UC00000533,East,Kolkata,beauty_wellness,191,1186.94,34565.55,0.2321,0.2125,True,1.0,31.36,2,0.5109,0.4536,False,True,8,2024-08-01
UC00000534,North,Chandigarh,appliance_repair,108,514.48,18295.64,0.1966,0.2434,False,0.9587,32.28,1,0.2597,0.4301,False,False,0,
UC00000535,West,Ahmedabad,salon_spa_premium,699,1665.9,68500.29,0.4777,0.2564,True,0.9906,42.46,5,0.7459,0.5757,True,False,0,
UC00000536,South,Hyderabad,beauty_wellness,588,666.57,22111.25,0.513,0.235,True,0.9885,32.72,4,0.5111,0.7056,True,False,0,
UC00000537,West,Pune,appliance_repair,252,865.9,36437.96,0.4739,0.2395,True,0.9771,44.1,4,0.9948,0.5868,False,True,8,2024-08-01
UC00000538,North,Chandigarh,appliance_repair,245,880.72,32143.67,0.3982,0.1908,True,0.939,33.74,3,0.5451,0.7764,False,True,8,2024-08-01
UC00000539,South,Kochi,beauty_wellness,630,1126.73,53515.25,0.4049,0.2449,False,0.8968,48.52,3,0.5577,0.3872,True,False,0,
UC00000540,West,Mumbai,appliance_repair,174,1092.49,46436.25,0.5553,0.1807,True,0.93,40.97,2,0.5301,0.5368,False,False,0,
UC00000541,South,Bengaluru,salon_spa_premium,549,1900.21,82542.96,0.4614,0.2811,True,0.9989,39.52,3,0.7134,0.3824,False,False,0,
UC00000542,East,Bhubaneswar,appliance_repair,67,926.55,7192.24,0.4975,0.2251,True,0.9519,8.62,5,0.7919,0.5855,True,False,0,
UC00000543,North,Lucknow,plumbing_electrical,1176,626.54,14302.1,0.5651,0.1882,False,0.9754,24.42,2,0.6356,0.4146,False,False,0,
UC00000544,South,Hyderabad,appliance_repair,543,667.59,21653.17,0.502,0.262,False,0.9324,33.45,2,0.4919,0.5954,False,False,0,
