merchant_id,region,city,business_type,tenure_days,avg_ticket,monthly_income,repeat_customer_rate,kyc_flag,treatment_flag,treatment_start_month,intervention_timestamp,primary_match_level,survey_response_count,survey_digital_adoption_prior,survey_cashflow_stress_prior,survey_settlement_pain_prior,survey_credit_need_prior,survey_business_growth_prior,survey_repeat_customer_prior,survey_ai_usage_prior,survey_faster_payout_value_prior,avg_technology_adoption_score,avg_working_capital_gap,avg_payout_delay_days,loan_offer_rate,avg_loan_amount,default_rate,avg_lock_in_score,avg_advancement_score,avg_agentic_intelligence_score,upi_share,avg_settlement_delay,avg_service_completion_rate,active_provider_month_rate,technology_adoption_score_blended,working_capital_gap_blended,payout_delay_days_blended,loan_uptake_propensity_blended,advancement_score_blended,lock_in_score_blended,agentic_intelligence_score_blended,settlement_credit_stress,digital_growth_index,credit_dependency_score_primary_informed,settlement_experience_index
UC00000527,South,Kochi,plumbing_electrical,647,703.02,34829.5,0.6106,True,True,10,2024-10-01,business_type_region,4.0,0.5625,0.6875,0.875,0.75,0.625,0.5625,0.5,0.875,0.8637896551724138,567.266896551724,1.7724137931034483,0.4827586206896552,2983.348965517241,0.0,0.737744827586207,0.6830310344827586,0.34512758620689654,0.7760290556900726,0.6973638014527845,0.969530205811138,1.0,0.7734027586206895,0.2818250133133363,0.39211645942746803,0.5631037062334523,0.665621724137931,0.7198561583515682,0.3915893103448276,0.46872076612494834,0.7034123628621525,0.4316338011757092,0.49955564284303233
UC00000528,North,Jaipur,home_cleaning,682,1070.1,20319.74,0.4832,True,True,7,2024-07-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.5670586206896551,447.64862068965516,1.4924137931034482,0.3793103448275862,1453.364827586207,0.034482758620689655,0.6722896551724138,0.6159103448275862,0.23575172413793105,0.805111821086262,0.582017571884984,0.9561458466453673,1.0,0.5894410344827585,0.26297920794032636,0.3497255035680718,0.5146336831633805,0.6586372413793102,0.7153432278595371,0.3450262068965517,0.460928942758289,0.6288925711138041,0.43752129861571787,0.5158551149059365
UC00000529,South,Bengaluru,home_cleaning,132,1651.41,85543.48,0.2254,True,True,10,2024-10-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8300862068965517,2119.1610344827586,2.0541379310344827,0.7931034482758621,13679.772068965518,0.0,0.6198551724137931,0.6065206896551724,0.32982758620689656,0.7853244390539721,0.6665791388720437,0.9614024257125531,1.0,0.7735603448275862,0.5437923855595151,0.4698762019608752,0.8602298850574712,0.6520644827586206,0.6820111596661071,0.4108793103448276,0.6153069582434457,0.7031963016038978,0.6375515087713027,0.4846616372726138
UC00000530,East,Bhubaneswar,appliance_repair,365,839.8,25049.03,0.5079,False,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.6967517241379311,1716.7106896551725,3.955862068965517,0.1724137931034483,0.0,0.0,0.5188379310344827,0.6140793103448275,0.28400000000000003,0.7697916666666667,1.7289197916666665,0.9531667708333333,1.0,0.6802262068965517,0.47618094622325835,0.8766479033950743,0.38091954022988506,0.6573555172413792,0.6149536373105031,0.3788,0.7306324780109126,0.6611354712643678,0.44950945628077055,0.09278030663230463
UC00000531,East,Kolkata,appliance_repair,254,728.22,26936.48,0.5603,False,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.6262586206896552,1493.5941379310343,3.6308333333333334,0.10344827586206896,538.6210344827585,0.0,0.47543793103448273,0.5268827586206897,0.5414310344827586,0.7408163265306122,1.8435857142857142,0.9512434693877552,0.8275862068965517,0.6308810344827587,0.4386974867215052,0.8071254688994227,0.36493549350244764,0.5963179310344827,0.5678493088562847,0.559001724137931,0.6913062421367333,0.6353112308233638,0.43267000207564155,0.050481789469431604
UC00000532,North,Chandigarh,salon_spa_premium,303,1420.51,24086.16,0.3921,True,True,10,2024-10-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.880451724137931,717.5831034482759,2.072068965517241,0.3448275862068966,1342.9727586206895,0.0,0.7094413793103448,0.5479896551724138,0.41052758620689656,0.7863397548161121,0.6697810858143608,0.9653635726795096,1.0,0.8088162068965516,0.30832805442626277,0.47371158337059016,0.49603180775392874,0.6110927586206896,0.7393766486580523,0.46736931034482754,0.5224636092835451,0.7108591923425327,0.4394428823750872,0.4834804876808194
UC00000533,East,Kolkata,beauty_wellness,191,1186.94,34565.55,0.2321,True,True,18,2025-06-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.6984034482758621,1732.988275862069,2.6013793103448277,0.3793103448275862,2080.6396551724138,0.034482758620689655,0.5386862068965518,0.6159448275862069,0.2873965517241379,0.7723577235772358,1.125592479674797,0.9516837398373984,1.0,0.6813824137931035,0.47891557186468936,0.5869290922919856,0.5321613307340398,0.6586613793103449,0.6281863129520794,0.3811775862068965,0.6303247443814041,0.6627406826464817,0.5084368844427575,0.31533858792658465
UC00000534,North,Chandigarh,appliance_repair,108,514.48,18295.64,0.1966,False,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.4428862068965517,707.1586206896551,4.607692307692307,0.0,0.0,0.0,0.18878965517241378,0.24404827586206895,0.4312551724137931,0.718,1.982766,0.9364206,0.4482758620689655,0.5025203448275861,0.3065767469849726,0.98,0.30333333333333334,0.39833379310344824,0.3392406782308055,0.48187862068965515,0.6989640321273223,0.5122961379310345,0.37147302409549177,0.029999999999999916
UC00000535,West,Ahmedabad,salon_spa_premium,699,1665.9,68500.29,0.4777,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8428275862068966,3533.9693103448276,3.8203448275862066,0.4482758620689655,4315.655862068966,0.034482758620689655,0.6319275862068966,0.574803448275862,0.7266344827586207,0.7477941176470588,1.6133235294117647,0.9578727941176471,1.0,0.7824793103448275,0.781479407437613,0.8476612708178051,0.6256478276121189,0.6298624137931034,0.6896363335392943,0.6886441379310344,0.8426065410946104,0.7203736855983772,0.6319263090219622,0.13542201195566728
UC00000536,South,Hyderabad,beauty_wellness,588,666.57,22111.25,0.513,True,False,0,,business_type_region,1.0,0.75,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.7371655172413794,1433.7279310344827,3.7275862068965515,0.20689655172413793,283.22551724137935,0.0,0.6404379310344828,0.5951551724137931,0.8119241379310345,0.753690036900369,1.7700267527675277,0.9520785977859779,1.0,0.7410158620689655,0.44613999647979086,0.8478205477560099,0.45101748663816565,0.6416086206896552,0.7023308364119956,0.868346896551724,0.7251931903065199,0.7264616280697289,0.49169811926729523,0.04761657306679723
UC00000537,West,Pune,appliance_repair,252,865.9,36437.96,0.4739,True,True,16,2025-04-01,business_type_region,1.0,0.5,0.5,0.75,1.0,0.5,0.5,1.0,0.75,0.9257689655172414,1180.0458620689656,2.300689655172414,0.3448275862068966,1402.4003448275862,0.0,0.6634413793103447,0.5934896551724138,0.3572793103448276,0.7696793002915452,0.9181246355685131,0.9678000728862973,1.0,0.798038275862069,0.328521546683441,0.4676126963444568,0.5443590317093642,0.5654427586206896,0.6555419280809293,0.5500955172413793,0.48257306239393627,0.6977935497134815,0.4890821251033098,0.47437032433295245
UC00000538,North,Chandigarh,appliance_repair,245,880.72,32143.67,0.3982,True,True,17,2025-05-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.6926172413793104,1330.7210344827588,4.626666666666667,0.1724137931034483,1176.333448275862,0.0,0.2337896551724138,0.21818620689655172,0.6991931034482758,0.6790697674418604,1.9120744186046512,0.9483174418604651,0.41379310344827586,0.6773320689655172,0.4113348938082884,0.98,0.4137892764287669,0.38023034482758616,0.3651788746489394,0.669435172413793,0.7408672908566487,0.5877594017642341,0.4415600482258883,0.029999999999999916
UC00000539,South,Kochi,beauty_wellness,630,1126.73,53515.25,0.4049,False,False,0,,business_type_region,1.0,0.75,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.6884758620689656,4033.0355172413792,3.822413793103448,0.3103448275862069,2123.2237931034483,0.0,0.48832758620689654,0.5491137931034483,0.24989999999999998,0.7538035961272476,1.7184536652835407,0.950573928077455,1.0,0.7069331034482759,0.8828222591236208,0.8681038148266182,0.548983423321552,0.6093796551724138,0.6041580431572224,0.47492999999999996,0.9069652388387647,0.663840857156484,0.6569908758996295,0.06664110168225357
UC00000540,West,Mumbai,appliance_repair,174,1092.49,46436.25,0.5553,True,False,0,,business_type_region,1.0,0.5,0.5,0.75,1.0,0.5,0.5,1.0,0.75,0.6448931034482758,906.6162068965517,4.247142857142856,0.10344827586206896,0.0,0.0,0.13858275862068967,0.1278448275862069,0.5658448275862069,0.7304964539007093,1.9075354609929076,0.9490985815602837,0.2413793103448276,0.601425172413793,0.2825855131304239,0.8839517777787141,0.396551724137931,0.2394913793103448,0.2303196033993806,0.6960913793103448,0.6099173274747195,0.528125911469797,0.423568757387403,0.11249999999999993
UC00000541,South,Bengaluru,salon_spa_premium,549,1900.21,82542.96,0.4614,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8038620689655173,2732.2306896551727,4.258571428571428,0.27586206896551724,997.6031034482758,0.034482758620689655,0.28316551724137934,0.26613103448275865,0.3911172413793103,0.7184466019417476,1.7210651872399445,0.9542171983356449,0.4827586206896552,0.755203448275862,0.6467877546337979,0.9413963065893018,0.45534682200803456,0.413791724137931,0.40551036378709066,0.4537820689655172,0.8215371424931082,0.6152864238366255,0.5319134612193882,0.09567775089964003
UC00000542,East,Bhubaneswar,appliance_repair,67,926.55,7192.24,0.4975,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8740344827586207,463.7462068965517,4.371904761904762,0.20689655172413793,0.0,0.0,0.4605,0.3916896551724138,0.7344655172413794,0.6855345911949685,1.6776163522012577,0.9569823899371069,0.7241379310344828,0.8043241379310345,0.26568359367952615,0.9656378839609623,0.39643678160919543,0.5016827586206896,0.5461035845206396,0.6941258620689656,0.6775800301914805,0.678753987204511,0.39179128500040955,0.11170536618946314
UC00000543,North,Lucknow,plumbing_electrical,1176,626.54,14302.1,0.5651,False,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.7348689655172413,277.65655172413796,4.588333333333334,0.034482758620689655,0.0,0.0,0.11917931034482758,0.1149551724137931,0.4725241379310344,0.7272727272727273,1.90925,0.9526174242424243,0.20689655172413793,0.706908275862069,0.23442063268694757,0.98,0.31885057471264366,0.30796862068965514,0.2680171517944434,0.510766896551724,0.6701015864081123,0.5716851316614421,0.3552572242888429,0.029999999999999916
UC00000544,South,Hyderabad,appliance_repair,543,667.59,21653.17,0.502,False,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.6990896551724138,1441.937931034483,3.963793103448276,0.13793103448275862,0.0,0.0,0.5167241379310344,0.5817068965517241,0.3546,0.7347504621072088,1.768416820702403,0.9515732902033271,1.0,0.6818627586206897,0.4300192720204504,0.8783443220955254,0.36540229885057474,0.6346948275862069,0.6135124074272942,0.42822,0.7127615548749473,0.6529256441455797,0.4302299195371696,0.07821045255193404
UC00000545,West,Mumbai,beauty_wellness,643,1329.45,104232.06,0.4614,True,True,6,2024-06-01,business_type_region,17.0,0.75,0.75,1.0,0.9411764705882353,0.8529411764705882,0.8235294117647058,0.7058823529411765,1.0,0.8158206896551724,1426.5168965517244,1.4486206896551723,0.8620689655172413,18423.147931034484,0.0,0.7533413793103448,0.6587241379310346,0.6881275862068965,0.7864077669902912,0.5230097087378641,0.9665326860841424,1.0,0.7960744827586206,0.4449285466034303,0.3603583220481909,0.9173427991886409,0.7169892494929007,0.7955542494929005,0.6934540162271805,0.554096831358239,0.7601535229720948,0.6427838378147004,0.5076222193347314
UC00000546,South,Hyderabad,beauty_wellness,1068,652.9,29233.59,0.2561,True,False,0,,business_type_region,1.0,0.75,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.8781896551724139,1097.9455172413793,3.6621739130434783,0.1724137931034483,847.6334482758622,0.0,0.4463689655172414,0.4615206896551724,0.7353241379310345,0.7251566696508505,1.632870188003581,0.9530196956132497,0.7931034482758621,0.8397327586206896,0.3897287333459988,0.8338291020280948,0.45127123249793405,0.5480644827586206,0.5536922636386701,0.814726896551724,0.6977316790482326,0.7268164718612046,0.4748635513780765,0.09821154650055908
UC00000547,West,Surat,salon_spa_premium,153,1795.96,69051.23,0.3175,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8993482758620689,4563.362758620689,3.7613793103448274,0.4827586206896552,2274.5375862068963,0.0,0.5830448275862069,0.5461620689655172,0.4254,0.7482297403619197,1.5743115656963023,0.9562138473642801,1.0,0.8220437931034482,0.9075,0.8350487665666266,0.5841310542087693,0.609813448275862,0.6575729944007325,0.47778,0.8886004016316527,0.7091854997965219,0.6500292023064026,0.14981293280717545
UC00000548,North,Lucknow,beauty_wellness,222,1199.35,23864.74,0.4501,True,True,13,2025-01-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8958620689655172,250.9106896551724,3.8025,0.06896551724137931,200.43,0.0,0.0852793103448276,0.06254137931034483,0.7367103448275862,0.7101449275362319,1.7143768115942029,0.954527536231884,0.13793103448275862,0.8196034482758621,0.22992734238663373,0.8438443287417907,0.33996833798138765,0.27127896551724134,0.2383221321872673,0.6956972413793103,0.6206497853476136,0.6208237786106947,0.3613004543428091,0.0981449910838319
UC00000549,West,Ahmedabad,beauty_wellness,637,1140.22,40806.2,0.5605,True,True,5,2024-05-01,business_type_region,17.0,0.75,0.75,1.0,0.9411764705882353,0.8529411764705882,0.8235294117647058,0.7058823529411765,1.0,0.7499862068965517,488.43689655172415,1.582,0.3103448275862069,2801.3744827586206,0.0,0.5086758620689655,0.3924103448275862,0.30016896551724137,0.7710219922380336,0.5845653298835705,0.9652939197930142,0.6896551724137931,0.7499903448275862,0.2873316161306094,0.38888765914968654,0.5473444360529212,0.5305695943204868,0.6017371914581762,0.42188298174442185,0.5010433271546341,0.6555597128492293,0.4660053315753523,0.484915285678834
UC00000550,North,Chandigarh,appliance_repair,186,1309.21,66017.45,0.2873,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.6735310344827586,4130.158620689655,4.073448275862069,0.4482758620689655,3469.698275862069,0.0,0.49300344827586207,0.6369482758620689,0.2344,0.7571690054911532,1.7090884685784014,0.9476666870042709,1.0,0.663971724137931,0.881638887749583,0.9017991545626287,0.6020096298419041,0.6733637931034482,0.5990770239942809,0.34407999999999994,0.9016185925300866,0.6534396286844375,0.6485283701028746,0.10009578049630785
UC00000551,West,Ahmedabad,plumbing_electrical,424,1030.56,33367.57,0.4689,True,True,15,2025-03-01,business_type_region,3.0,0.5,0.6666666666666666,0.9166666666666666,1.0,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.9166666666666666,0.6213551724137931,896.1268965517241,4.290909090909091,0.06896551724137931,0.0,0.0,0.2069689655172414,0.2239206896551724,0.6116931034482759,0.7076923076923077,1.9164923076923077,0.9470851282051282,0.3793103448275862,0.5849486206896551,0.3308233146898627,0.9433132119738055,0.3810344827586207,0.35674448275862064,0.31073536094366266,0.6281851724137931,0.6916556167334437,0.5453597718832891,0.43260906337247607,0.03749999999999998
UC00000552,South,Hyderabad,home_cleaning,686,1803.92,53677.99,0.3269,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8092344827586208,2046.431379310345,3.9186206896551723,0.41379310344827586,3460.944482758621,0.0,0.5448620689655173,0.6122103448275863,0.2439,0.7441613588110403,1.5941666666666665,0.9555951167728238,1.0,0.7589641379310345,0.5315738429943617,0.8686821112364356,0.5862477853099148,0.6560472413793104,0.6327395113782799,0.35073,0.7500016094638304,0.684305099348415,0.5379922110901121,0.14248868764363443
UC00000553,South,Bengaluru,plumbing_electrical,500,928.41,33472.02,0.4947,True,True,11,2024-11-01,business_type_region,4.0,0.5625,0.6875,0.875,0.75,0.625,0.5625,0.5,0.875,0.8545482758620689,590.2303448275862,1.9051724137931034,0.41379310344827586,2708.817586206897,0.0,0.6969862068965517,0.6650413793103449,0.2906862068965517,0.7735690235690236,0.7720454545454546,0.9671303872053872,1.0,0.7669337931034482,0.28568286015086325,0.4205130333263196,0.5243981213485831,0.6530289655172414,0.6932037852551391,0.35348034482758617,0.48020270572455714,0.692744046093115,0.4192442005172631,0.4720067153767016
UC00000554,North,Chandigarh,appliance_repair,234,1040.26,28329.49,0.2704,True,True,18,2025-06-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.780351724137931,247.6844827586207,5.053333333333334,0.0,0.0,0.0,0.05434137931034482,0.06347241379310345,0.5745448275862068,0.6702127659574468,1.9311595744680852,0.9483382978723404,0.10344827586206896,0.7387462068965517,0.22938534138035835,0.98,0.30333333333333334,0.2719306896551724,0.2144885632183908,0.5821813793103447,0.6680874698854766,0.5693383807776963,0.34831560241410753,0.029999999999999916
UC00000555,South,Hyderabad,plumbing_electrical,556,735.7,14796.36,0.4817,True,True,12,2024-12-01,business_type_region,4.0,0.5625,0.6875,0.875,0.75,0.625,0.5625,0.5,0.875,0.8052137931034482,505.9727586206896,1.9213793103448276,0.41379310344827586,1269.0355172413792,0.0,0.7257310344827586,0.6219310344827587,0.7583620689655173,0.7578947368421053,0.8090827067669173,0.9646153383458647,1.0,0.7323996551724137,0.2715276314334234,0.4239796280620236,0.4841669633719559,0.622851724137931,0.7113030324637079,0.680853448275862,0.47575392239507763,0.699479671506352,0.4009167266102116,0.4583442356009102
UC00000556,East,Kolkata,beauty_wellness,286,928.78,51481.85,0.4273,False,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.7318241379310344,3036.3593103448275,4.200344827586207,0.06896551724137931,0.0,0.0,0.49538275862068964,0.5659931034482759,0.3102,0.7494419642857143,1.7009425223214285,0.9520391183035715,1.0,0.704776896551724,0.6978811977192729,0.9289418537698428,0.33436781609195404,0.6236951724137931,0.6003185666106691,0.39713999999999994,0.8376154612404876,0.6586217032019704,0.4997264282812991,0.10310069633955399
UC00000557,West,Pune,appliance_repair,566,602.3,17982.88,0.491,True,True,14,2025-02-01,business_type_region,1.0,0.5,0.5,0.75,1.0,0.5,0.5,1.0,0.75,0.9107931034482759,386.90482758620686,2.0713793103448275,0.27586206896551724,425.4896551724138,0.0,0.7587206896551725,0.6429551724137931,0.8624724137931035,0.7783350050150452,0.8382647943831495,0.9679147442326981,1.0,0.7875551724137931,0.19527428369252284,0.4185640687009857,0.4860271897658137,0.6000686206896552,0.717236508216917,0.9037306896551724,0.4121071375223541,0.7410827251409401,0.42869180152579167,0.5038294067337973
UC00000558,North,Delhi NCR,plumbing_electrical,621,632.72,17645.52,0.5331,True,True,17,2025-05-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.784248275862069,628.4031034482758,3.6028571428571428,0.1724137931034483,0.0,0.0,0.46552758620689655,0.4631620689655172,0.4534758620689655,0.7653543307086614,1.3758393700787401,0.9578466141732285,0.7241379310344828,0.7414737931034483,0.2933458628652379,0.8011414660818386,0.38091954022988506,0.551713448275862,0.5501160625025572,0.49743310344827585,0.631071191608072,0.6649177282106978,0.39465893127336443,0.2230263111233588
UC00000559,West,Mumbai,salon_spa_premium,240,1598.7,40943.82,0.5179,True,True,9,2024-09-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8348758620689656,1156.021724137931,1.7051724137931035,0.5862068965517241,3460.4851724137934,0.0,0.714048275862069,0.5834172413793104,0.2646689655172414,0.7982989064398542,0.6139720534629405,0.9689250303766707,1.0,0.7769131034482759,0.3819855045599689,0.39523377914103663,0.6638211579119984,0.6358920689655172,0.7428272920594421,0.36526827586206895,0.5244593578566836,0.6977194709431432,0.5202663899705234,0.504067592016975
UC00000560,North,Jaipur,appliance_repair,162,1044.66,23718.68,0.4435,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.9369137931034482,1228.4931034482759,3.943448275862069,0.2413793103448276,334.43931034482756,0.0,0.6592103448275862,0.5807655172413794,0.7766413793103448,0.7456647398843931,1.559284682080925,0.9603364161849711,1.0,0.8483396551724137,0.3941606569205797,0.8739926393421948,0.42129910445471985,0.6340358620689655,0.7061091130692574,0.7236489655172413,0.6968950198713335,0.7510444652182579,0.4390362169686592,0.1553561219255435
UC00000561,South,Kochi,plumbing_electrical,678,742.85,21907.48,0.3365,True,True,13,2025-01-01,business_type_region,4.0,0.5625,0.6875,0.875,0.75,0.625,0.5625,0.5,0.875,0.9390034482758621,609.9903448275862,2.168965517241379,0.4482758620689655,1663.4224137931035,0.0,0.7171931034482759,0.5900413793103448,0.8502310344827586,0.7861702127659574,0.8079031914893616,0.96485,1.0,0.8260524137931035,0.2890025294180291,0.4769373944500118,0.5107043736234097,0.6005289655172414,0.705897570443627,0.745161724137931,0.5012790998247157,0.7423298701393986,0.4154472895936021,0.4587793408708283
UC00000562,North,Delhi NCR,salon_spa_premium,954,1234.43,37254.88,0.5805,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.7335862068965517,2251.5289655172414,3.966896551724138,0.2413793103448276,441.7068965517241,0.0,0.6222551724137931,0.6094586206896552,0.23579999999999998,0.742544731610338,1.6802852882703776,0.9562279324055666,1.0,0.7060103448275862,0.5660301260763928,0.8790081381087453,0.4242964325222668,0.6541210344827586,0.6829031549282216,0.34506,0.7673982321019512,0.6616553945979297,0.49164612253904455,0.11072083621274698
UC00000563,South,Chennai,beauty_wellness,42,1463.58,82233.26,0.3023,True,False,0,,business_type_region,1.0,0.75,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.7526931034482758,5132.451724137931,4.06047619047619,0.3793103448275862,2624.2072413793103,0.0,0.38998275862068965,0.3917896551724138,0.4111655172413793,0.7221311475409836,1.7320016393442623,0.9495263114754099,0.7241379310344828,0.7518851724137929,0.9249999999999999,0.91902447387245,0.5940166526166838,0.49925275862068963,0.5099197110532923,0.5878158620689655,0.9416585658553575,0.6537377122668173,0.6854058284158393,0.061643459835046155
UC00000564,South,Hyderabad,salon_spa_premium,640,1748.4,77606.77,0.5431,True,True,2,2024-02-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.9010241379310344,82.29793103448276,0.9382758620689655,0.8275862068965517,10660.721724137931,0.0,0.8395172413793104,0.641751724137931,0.8982689655172414,0.8044914134742405,0.32529392338177016,0.9713314398943197,1.0,0.823216896551724,0.2075,0.27999999999999997,0.8757471264367815,0.6767262068965516,0.8248528735632185,0.808788275862069,0.41433333333333333,0.7740817309707101,0.5420948275862068,0.58
UC00000565,West,Pune,appliance_repair,593,1178.81,40176.7,0.4099,True,False,0,,business_type_region,1.0,0.5,0.5,0.75,1.0,0.5,0.5,1.0,0.75,0.7209620689655173,2248.8610344827584,3.877586206896552,0.4827586206896552,2701.691379310345,0.0,0.5299241379310344,0.6282896551724139,0.3244,0.7375,1.7083160714285714,0.9509230357142856,1.0,0.654673448275862,0.5080819151117121,0.8049049883949723,0.6427334798358234,0.5898027586206896,0.5685230019412021,0.52708,0.6724495119829251,0.6390182068965518,0.5773812924760517,0.18288070607273377
UC00000566,North,Chandigarh,appliance_repair,334,767.53,28318.95,0.4915,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8957896551724137,230.25241379310344,4.12,0.034482758620689655,0.0,0.0,0.10233793103448276,0.10367241379310345,0.6126724137931034,0.6824644549763034,1.741388625592417,0.9564530805687204,0.1724137931034483,0.8195527586206895,0.22645676326254746,0.9117563947609273,0.31885057471264366,0.30007068965517236,0.25328528163818426,0.6088706896551723,0.6430307768046768,0.6152222703056054,0.35286806346152283,0.08818074318954072
UC00000567,North,Lucknow,salon_spa_premium,381,1632.28,63993.67,0.4511,True,True,6,2024-06-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8918827586206897,857.9468965517241,1.4679310344827585,0.6551724137931034,7610.110689655172,0.034482758620689655,0.7103896551724137,0.6007172413793104,0.35949310344827584,0.7772020725388601,0.5248475203552924,0.9695064396743154,1.0,0.8168179310344827,0.3319090954276971,0.3444887327971148,0.7981609195402299,0.6480020689655173,0.7408883398740354,0.4316451724137931,0.4866680279834023,0.7197327248525995,0.5574347975938263,0.536944278544073
UC00000568,South,Bengaluru,home_cleaning,502,1225.4,37126.06,0.5208,True,True,5,2024-05-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.9173793103448276,324.4144827586207,1.299655172413793,0.4482758620689655,3385.1044827586206,0.0,0.7363689655172414,0.6336379310344827,0.3747344827586207,0.8081556997219648,0.4572437442075996,0.972852734012975,1.0,0.8346655172413793,0.2422759397037205,0.3084951534136353,0.5996458649864129,0.6710465517241379,0.7575444918158933,0.44231413793103447,0.4382170129095939,0.7410427261512894,0.455892167989694,0.561882284713163
