provider_id,month,default_probability,risk_band,city,business_type
UC00000582,2024-12,0.07328020727713819,Low,Chennai,appliance_repair
UC00000583,2024-01,0.1310262697582493,Low,Delhi NCR,beauty_wellness
UC00000583,2024-02,0.12859178381255157,Low,Delhi NCR,beauty_wellness
UC00000583,2024-03,0.15264264247973602,Low,Delhi NCR,beauty_wellness
UC00000583,2024-04,0.09481707463965759,Low,Delhi NCR,beauty_wellness
UC00000583,2024-05,0.10409567120193612,Low,Delhi NCR,beauty_wellness
UC00000583,2024-06,0.09986289725151191,Low,Delhi NCR,beauty_wellness
UC00000583,2024-07,0.1065314076070005,Low,Delhi NCR,beauty_wellness
UC00000583,2024-08,0.10610214008856927,Low,Delhi NCR,beauty_wellness
UC00000583,2024-09,0.10505740272886685,Low,Delhi NCR,beauty_wellness
UC00000583,2024-10,0.10254487908451076,Low,Delhi NCR,beauty_wellness
UC00000583,2024-11,0.10359009522732843,Low,Delhi NCR,beauty_wellness
UC00000583,2024-12,0.10406331076375525,Low,Delhi NCR,beauty_wellness
UC00000584,2024-01,0.08651631402327839,Low,Bengaluru,home_cleaning
UC00000584,2024-02,0.0874296737864943,Low,Bengaluru,home_cleaning
UC00000584,2024-03,0.06769987012212808,Low,Bengaluru,home_cleaning
UC00000584,2024-04,0.06914219896973466,Low,Bengaluru,home_cleaning
UC00000584,2024-05,0.0550528277041771,Low,Bengaluru,home_cleaning
UC00000584,2024-06,0.05494437868670181,Low,Bengaluru,home_cleaning
UC00000584,2024-07,0.05443362181113466,Low,Bengaluru,home_cleaning
UC00000584,2024-08,0.047719506147840755,Low,Bengaluru,home_cleaning
UC00000584,2024-09,0.05037247709850905,Low,Bengaluru,home_cleaning
UC00000584,2024-10,0.051245041541937,Low,Bengaluru,home_cleaning
UC00000584,2024-11,0.05529994198810232,Low,Bengaluru,home_cleaning
UC00000584,2024-12,0.05554863232086223,Low,Bengaluru,home_cleaning
UC00000585,2024-01,0.09726403331077475,Low,Lucknow,plumbing_electrical
UC00000585,2024-02,0.09522693725395805,Low,Lucknow,plumbing_electrical
UC00000585,2024-03,0.09393894872303384,Low,Lucknow,plumbing_electrical
UC00000585,2024-04,0.09928995793025153,Low,Lucknow,plumbing_electrical
UC00000585,2024-05,0.09393344740103733,Low,Lucknow,plumbing_electrical
UC00000585,2024-06,0.09824847785227521,Low,Lucknow,plumbing_electrical
UC00000585,2024-07,0.07599335917564212,Low,Lucknow,plumbing_electrical
UC00000585,2024-08,0.06914306908410395,Low,Lucknow,plumbing_electrical
UC00000585,2024-09,0.07196402330842785,Low,Lucknow,plumbing_electrical
UC00000585,2024-10,0.07573038986040065,Low,Lucknow,plumbing_electrical
UC00000585,2024-11,0.0742970987667272,Low,Lucknow,plumbing_electrical
UC00000585,2024-12,0.07200330794156368,Low,Lucknow,plumbing_electrical
UC00000586,2024-01,0.13536222831795777,Low,Kolkata,home_cleaning
UC00000586,2024-02,0.13812155253997857,Low,Kolkata,home_cleaning
UC00000586,2024-03,0.1449507273093706,Low,Kolkata,home_cleaning
UC00000586,2024-04,0.15030583188686913,Low,Kolkata,home_cleaning
UC00000586,2024-05,0.14319235066492048,Low,Kolkata,home_cleaning
UC00000586,2024-06,0.11179374165877166,Low,Kolkata,home_cleaning
UC00000586,2024-07,0.11595031352512032,Low,Kolkata,home_cleaning
UC00000586,2024-08,0.1138743652875828,Low,Kolkata,home_cleaning
UC00000586,2024-09,0.10929366726129686,Low,Kolkata,home_cleaning
UC00000586,2024-10,0.10770252825962917,Low,Kolkata,home_cleaning
UC00000586,2024-11,0.11322706585009455,Low,Kolkata,home_cleaning
UC00000586,2024-12,0.10936889905944636,Low,Kolkata,home_cleaning
UC00000587,2024-01,0.14567148587274278,Low,Hyderabad,plumbing_electrical
UC00000587,2024-02,0.13433041405429275,Low,Hyderabad,plumbing_electrical
UC00000587,2024-03,0.13623311181176126,Low,Hyderabad,plumbing_electrical
UC00000587,2024-04,0.13583016767690922,Low,Hyderabad,plumbing_electrical
UC00000587,2024-05,0.10605008298498349,Low,Hyderabad,plumbing_electrical
UC00000587,2024-06,0.11437615220023241,Low,Hyderabad,plumbing_electrical
UC00000587,2024-07,0.11437615220023241,Low,Hyderabad,plumbing_electrical
UC00000587,2024-08,0.11437615220023241,Low,Hyderabad,plumbing_electrical
UC00000587,2024-09,0.11437615220023241,Low,Hyderabad,plumbing_electrical
UC00000587,2024-10,0.11437615220023241,Low,Hyderabad,plumbing_electrical
UC00000587,2024-11,0.11437615220023241,Low,Hyderabad,plumbing_electrical
UC00000587,2024-12,0.11437615220023241,Low,Hyderabad,plumbing_electrical
UC00000588,2024-01,0.10203885606513899,Low,Kochi,beauty_wellness
UC00000588,2024-02,0.07199115196111372,Low,Kochi,beauty_wellness
UC00000588,2024-03,0.07278031603123655,Low,Kochi,beauty_wellness
UC00000588,2024-04,0.06815928207108306,Low,Kochi,beauty_wellness
UC00000588,2024-05,0.06968541051543416,Low,Kochi,beauty_wellness
UC00000588,2024-06,0.06724678309336829,Low,Kochi,beauty_wellness
UC00000588,2024-07,0.0663946239631313,Low,Kochi,beauty_wellness
UC00000588,2024-08,0.06953720211546853,Low,Kochi,beauty_wellness
UC00000588,2024-09,0.06821123469911171,Low,Kochi,beauty_wellness
UC00000588,2024-10,0.06253842161483453,Low,Kochi,beauty_wellness
UC00000588,2024-11,0.0729858839745121,Low,Kochi,beauty_wellness
UC00000588,2024-12,0.06706686781114778,Low,Kochi,beauty_wellness
UC00000589,2024-01,0.08321158263726866,Low,Jaipur,home_cleaning
UC00000589,2024-02,0.08846370086645769,Low,Jaipur,home_cleaning
UC00000589,2024-03,0.07501363087809372,Low,Jaipur,home_cleaning
UC00000589,2024-04,0.07085669894413246,Low,Jaipur,home_cleaning
UC00000589,2024-05,0.08359891736559832,Low,Jaipur,home_cleaning
UC00000589,2024-06,0.09180918822393748,Low,Jaipur,home_cleaning
UC00000589,2024-07,0.0790218708391918,Low,Jaipur,home_cleaning
UC00000589,2024-08,0.08715098991461637,Low,Jaipur,home_cleaning
UC00000589,2024-09,0.08124631237255031,Low,Jaipur,home_cleaning
UC00000589,2024-10,0.0745087122281851,Low,Jaipur,home_cleaning
UC00000589,2024-11,0.07786268305466738,Low,Jaipur,home_cleaning
UC00000589,2024-12,0.07140630742885316,Low,Jaipur,home_cleaning
UC00000590,2024-01,0.054983788635345275,Low,Jaipur,home_cleaning
UC00000590,2024-02,0.05163012084131583,Low,Jaipur,home_cleaning
UC00000590,2024-03,0.05550639303510811,Low,Jaipur,home_cleaning
UC00000590,2024-04,0.05829650993359395,Low,Jaipur,home_cleaning
UC00000590,2024-05,0.0626258187676624,Low,Jaipur,home_cleaning
UC00000590,2024-06,0.06297920011180118,Low,Jaipur,home_cleaning
UC00000590,2024-07,0.05817657619389892,Low,Jaipur,home_cleaning
UC00000590,2024-08,0.05915515101666936,Low,Jaipur,home_cleaning
UC00000590,2024-09,0.05916071006867564,Low,Jaipur,home_cleaning
UC00000590,2024-10,0.05104781102498263,Low,Jaipur,home_cleaning
UC00000590,2024-11,0.05686008282781961,Low,Jaipur,home_cleaning
UC00000590,2024-12,0.06151547359584983,Low,Jaipur,home_cleaning
UC00000591,2024-01,0.1094084704865872,Low,Pune,appliance_repair
UC00000591,2024-02,0.10310154353913457,Low,Pune,appliance_repair
UC00000591,2024-03,0.1047000687559364,Low,Pune,appliance_repair
UC00000591,2024-04,0.10364180015619516,Low,Pune,appliance_repair
UC00000591,2024-05,0.10851075641993553,Low,Pune,appliance_repair
UC00000591,2024-06,0.10227290781363665,Low,Pune,appliance_repair
UC00000591,2024-07,0.07938983626624817,Low,Pune,appliance_repair
UC00000591,2024-08,0.07698763606011907,Low,Pune,appliance_repair
UC00000591,2024-09,0.0803479304628934,Low,Pune,appliance_repair
UC00000591,2024-10,0.08226843638480404,Low,Pune,appliance_repair
UC00000591,2024-11,0.07986958752633873,Low,Pune,appliance_repair
UC00000591,2024-12,0.07993287790741807,Low,Pune,appliance_repair
UC00000592,2024-01,0.13791854845966903,Low,Guwahati,home_cleaning
UC00000592,2024-02,0.15077639493458375,Low,Guwahati,home_cleaning
UC00000592,2024-03,0.15415303449056958,Low,Guwahati,home_cleaning
UC00000592,2024-04,0.1521690955823217,Low,Guwahati,home_cleaning
UC00000592,2024-05,0.18272065355896175,Low,Guwahati,home_cleaning
UC00000592,2024-06,0.14389540630249015,Low,Guwahati,home_cleaning
UC00000592,2024-07,0.1539888641740355,Low,Guwahati,home_cleaning
UC00000592,2024-08,0.11293152219768138,Low,Guwahati,home_cleaning
UC00000592,2024-09,0.11100177609219786,Low,Guwahati,home_cleaning
UC00000592,2024-10,0.10922315250079824,Low,Guwahati,home_cleaning
UC00000592,2024-11,0.11178737699635385,Low,Guwahati,home_cleaning
UC00000592,2024-12,0.11188343401742804,Low,Guwahati,home_cleaning
UC00000593,2024-01,0.05631671339724058,Low,Ahmedabad,salon_spa_premium
UC00000593,2024-02,0.05457708642916327,Low,Ahmedabad,salon_spa_premium
UC00000593,2024-03,0.04031658945571918,Low,Ahmedabad,salon_spa_premium
UC00000593,2024-04,0.03854239062243835,Low,Ahmedabad,salon_spa_premium
UC00000593,2024-05,0.0354916004560605,Low,Ahmedabad,salon_spa_premium
UC00000593,2024-06,0.036612034668086775,Low,Ahmedabad,salon_spa_premium
UC00000593,2024-07,0.03657574992036174,Low,Ahmedabad,salon_spa_premium
UC00000593,2024-08,0.032029164706989674,Low,Ahmedabad,salon_spa_premium
UC00000593,2024-09,0.03796440671453823,Low,Ahmedabad,salon_spa_premium
UC00000593,2024-10,0.03869912889081416,Low,Ahmedabad,salon_spa_premium
UC00000593,2024-11,0.03623084040150458,Low,Ahmedabad,salon_spa_premium
UC00000593,2024-12,0.03934767273622365,Low,Ahmedabad,salon_spa_premium
UC00000594,2024-01,0.0599638960914324,Low,Ahmedabad,plumbing_electrical
UC00000594,2024-02,0.05904360131396915,Low,Ahmedabad,plumbing_electrical
UC00000594,2024-03,0.06066294835436556,Low,Ahmedabad,plumbing_electrical
UC00000594,2024-04,0.06117494652980348,Low,Ahmedabad,plumbing_electrical
UC00000594,2024-05,0.06327867506466572,Low,Ahmedabad,plumbing_electrical
UC00000594,2024-06,0.06400820481722541,Low,Ahmedabad,plumbing_electrical
UC00000594,2024-07,0.05865119344018681,Low,Ahmedabad,plumbing_electrical
UC00000594,2024-08,0.0652160063466732,Low,Ahmedabad,plumbing_electrical
UC00000594,2024-09,0.06504902379330396,Low,Ahmedabad,plumbing_electrical
UC00000594,2024-10,0.08657648032169211,Low,Ahmedabad,plumbing_electrical
UC00000594,2024-11,0.06945217036537311,Low,Ahmedabad,plumbing_electrical
UC00000594,2024-12,0.06519602124447701,Low,Ahmedabad,plumbing_electrical
UC00000595,2024-01,0.11203441736280545,Low,Delhi NCR,home_cleaning
UC00000595,2024-02,0.10701982809177646,Low,Delhi NCR,home_cleaning
UC00000595,2024-03,0.10949338036593394,Low,Delhi NCR,home_cleaning
UC00000595,2024-04,0.11288300156192188,Low,Delhi NCR,home_cleaning
UC00000595,2024-05,0.11756315711503239,Low,Delhi NCR,home_cleaning
UC00000595,2024-06,0.11637966914004662,Low,Delhi NCR,home_cleaning
UC00000595,2024-07,0.1116759173670596,Low,Delhi NCR,home_cleaning
UC00000595,2024-08,0.11960626650507836,Low,Delhi NCR,home_cleaning
UC00000595,2024-09,0.11944046086868429,Low,Delhi NCR,home_cleaning
UC00000595,2024-10,0.11294085573298238,Low,Delhi NCR,home_cleaning
UC00000595,2024-11,0.11411127297164614,Low,Delhi NCR,home_cleaning
UC00000595,2024-12,0.10967671380617601,Low,Delhi NCR,home_cleaning
UC00000596,2024-01,0.06150854896671071,Low,Bhubaneswar,salon_spa_premium
UC00000596,2024-02,0.055392344833542405,Low,Bhubaneswar,salon_spa_premium
UC00000596,2024-03,0.05604579922213109,Low,Bhubaneswar,salon_spa_premium
UC00000596,2024-04,0.053351935771810216,Low,Bhubaneswar,salon_spa_premium
UC00000596,2024-05,0.03309359417953175,Low,Bhubaneswar,salon_spa_premium
UC00000596,2024-06,0.03377297159175831,Low,Bhubaneswar,salon_spa_premium
UC00000596,2024-07,0.03552417752086413,Low,Bhubaneswar,salon_spa_premium
UC00000596,2024-08,0.03610812159597169,Low,Bhubaneswar,salon_spa_premium
UC00000596,2024-09,0.03554545867045246,Low,Bhubaneswar,salon_spa_premium
UC00000596,2024-10,0.035607061223521363,Low,Bhubaneswar,salon_spa_premium
UC00000596,2024-11,0.04702055944744721,Low,Bhubaneswar,salon_spa_premium
UC00000596,2024-12,0.04702055944744721,Low,Bhubaneswar,salon_spa_premium
UC00000597,2024-01,0.10532995352557112,Low,Delhi NCR,appliance_repair
UC00000597,2024-02,0.12464110508731194,Low,Delhi NCR,appliance_repair
UC00000597,2024-03,0.10885122760163629,Low,Delhi NCR,appliance_repair
UC00000597,2024-04,0.11391825286252744,Low,Delhi NCR,appliance_repair
UC00000597,2024-05,0.12189737772757742,Low,Delhi NCR,appliance_repair
UC00000597,2024-06,0.10359053438216248,Low,Delhi NCR,appliance_repair
UC00000597,2024-07,0.11535200014816616,Low,Delhi NCR,appliance_repair
UC00000597,2024-08,0.08167557624440669,Low,Delhi NCR,appliance_repair
UC00000597,2024-09,0.08601084761807558,Low,Delhi NCR,appliance_repair
UC00000597,2024-10,0.08874124461346618,Low,Delhi NCR,appliance_repair
UC00000597,2024-11,0.08685454429437876,Low,Delhi NCR,appliance_repair
UC00000597,2024-12,0.07014174629837744,Low,Delhi NCR,appliance_repair
UC00000598,2024-01,0.162534803402112,Low,Delhi NCR,plumbing_electrical
UC00000598,2024-02,0.1356092543968949,Low,Delhi NCR,plumbing_electrical
UC00000598,2024-03,0.13626722188436569,Low,Delhi NCR,plumbing_electrical
UC00000598,2024-04,0.13394379430786305,Low,Delhi NCR,plumbing_electrical
UC00000598,2024-05,0.13227211465628747,Low,Delhi NCR,plumbing_electrical
UC00000598,2024-06,0.13227211465628747,Low,Delhi NCR,plumbing_electrical
UC00000598,2024-07,0.13227211465628747,Low,Delhi NCR,plumbing_electrical
UC00000598,2024-08,0.11799409109406675,Low,Delhi NCR,plumbing_electrical
UC00000598,2024-09,0.11799409109406675,Low,Delhi NCR,plumbing_electrical
UC00000598,2024-10,0.11799409109406675,Low,Delhi NCR,plumbing_electrical
UC00000598,2024-11,0.11799409109406675,Low,Delhi NCR,plumbing_electrical
UC00000598,2024-12,0.11799409109406675,Low,Delhi NCR,plumbing_electrical
UC00000599,2024-01,0.08682179793395234,Low,Pune,plumbing_electrical
UC00000599,2024-02,0.09197748121699917,Low,Pune,plumbing_electrical
UC00000599,2024-03,0.0906184886988249,Low,Pune,plumbing_electrical
UC00000599,2024-04,0.11838587844531338,Low,Pune,plumbing_electrical
UC00000599,2024-05,0.08383167019790069,Low,Pune,plumbing_electrical
UC00000599,2024-06,0.08544748143018352,Low,Pune,plumbing_electrical
UC00000599,2024-07,0.07990748736888025,Low,Pune,plumbing_electrical
UC00000599,2024-08,0.08909379998736587,Low,Pune,plumbing_electrical
UC00000599,2024-09,0.09355253636858447,Low,Pune,plumbing_electrical
UC00000599,2024-10,0.08820123440712667,Low,Pune,plumbing_electrical
UC00000599,2024-11,0.08552413096416776,Low,Pune,plumbing_electrical
UC00000599,2024-12,0.08811873681218733,Low,Pune,plumbing_electrical
UC00000600,2024-01,0.0744753698716363,Low,Jaipur,appliance_repair
UC00000600,2024-02,0.07415934827742712,Low,Jaipur,appliance_repair
UC00000600,2024-03,0.07253722043871073,Low,Jaipur,appliance_repair
UC00000600,2024-04,0.07599253721002636,Low,Jaipur,appliance_repair
UC00000600,2024-05,0.07193500122380121,Low,Jaipur,appliance_repair
UC00000600,2024-06,0.07109237058516363,Low,Jaipur,appliance_repair
UC00000600,2024-07,0.057154682809216664,Low,Jaipur,appliance_repair
UC00000600,2024-08,0.05734753104166103,Low,Jaipur,appliance_repair
UC00000600,2024-09,0.05535511697527139,Low,Jaipur,appliance_repair
UC00000600,2024-10,0.060574297983125795,Low,Jaipur,appliance_repair
UC00000600,2024-11,0.05697925639062416,Low,Jaipur,appliance_repair
UC00000600,2024-12,0.058715875831498,Low,Jaipur,appliance_repair
UC00000601,2024-01,0.1389529950787252,Low,Hyderabad,appliance_repair
UC00000601,2024-02,0.12719130211888693,Low,Hyderabad,appliance_repair
UC00000601,2024-03,0.14580799261276586,Low,Hyderabad,appliance_repair
UC00000601,2024-04,0.1365605439381991,Low,Hyderabad,appliance_repair
UC00000601,2024-05,0.13346423454556053,Low,Hyderabad,appliance_repair
UC00000601,2024-06,0.13256246244798534,Low,Hyderabad,appliance_repair
UC00000601,2024-07,0.14055821622031722,Low,Hyderabad,appliance_repair
UC00000601,2024-08,0.1373686518520966,Low,Hyderabad,appliance_repair
UC00000601,2024-09,0.19006504131947421,Low,Hyderabad,appliance_repair
UC00000601,2024-10,0.13785534545940045,Low,Hyderabad,appliance_repair
UC00000601,2024-11,0.1353369017290897,Low,Hyderabad,appliance_repair
UC00000601,2024-12,0.13692660502552376,Low,Hyderabad,appliance_repair
UC00000602,2024-01,0.12679709647568468,Low,Jaipur,home_cleaning
UC00000602,2024-02,0.12625297487566248,Low,Jaipur,home_cleaning
UC00000602,2024-03,0.12220566903344807,Low,Jaipur,home_cleaning
UC00000602,2024-04,0.13090929648337524,Low,Jaipur,home_cleaning
UC00000602,2024-05,0.0948968842163776,Low,Jaipur,home_cleaning
UC00000602,2024-06,0.09906896756696615,Low,Jaipur,home_cleaning
UC00000602,2024-07,0.09590474915250351,Low,Jaipur,home_cleaning
UC00000602,2024-08,0.11143997673162351,Low,Jaipur,home_cleaning
UC00000602,2024-09,0.11143997673162351,Low,Jaipur,home_cleaning
UC00000602,2024-10,0.11143997673162351,Low,Jaipur,home_cleaning
UC00000602,2024-11,0.11143997673162351,Low,Jaipur,home_cleaning
UC00000602,2024-12,0.11143997673162351,Low,Jaipur,home_cleaning
UC00000603,2024-01,0.08277002912910535,Low,Chennai,appliance_repair
UC00000603,2024-02,0.08115612190462224,Low,Chennai,appliance_repair
UC00000603,2024-03,0.06661582027439379,Low,Chennai,appliance_repair
UC00000603,2024-04,0.0630130206253142,Low,Chennai,appliance_repair
UC00000603,2024-05,0.0640862030515591,Low,Chennai,appliance_repair
UC00000603,2024-06,0.0654820400438852,Low,Chennai,appliance_repair
UC00000603,2024-07,0.06261584813624094,Low,Chennai,appliance_repair
UC00000603,2024-08,0.06446762195363631,Low,Chennai,appliance_repair
UC00000603,2024-09,0.06695834957962807,Low,Chennai,appliance_repair
UC00000603,2024-10,0.06861863486609573,Low,Chennai,appliance_repair
UC00000603,2024-11,0.06357171548342166,Low,Chennai,appliance_repair
UC00000603,2024-12,0.06516181817602798,Low,Chennai,appliance_repair
UC00000604,2024-01,0.06003729914840116,Low,Ahmedabad,beauty_wellness
UC00000604,2024-02,0.062244841700198984,Low,Ahmedabad,beauty_wellness
UC00000604,2024-03,0.06389757780999894,Low,Ahmedabad,beauty_wellness
UC00000604,2024-04,0.0635745091602781,Low,Ahmedabad,beauty_wellness
UC00000604,2024-05,0.06255007884829566,Low,Ahmedabad,beauty_wellness
UC00000604,2024-06,0.062434641519214004,Low,Ahmedabad,beauty_wellness
UC00000604,2024-07,0.059913683401716884,Low,Ahmedabad,beauty_wellness
UC00000604,2024-08,0.06272152759131731,Low,Ahmedabad,beauty_wellness
UC00000604,2024-09,0.06100058579799434,Low,Ahmedabad,beauty_wellness
UC00000604,2024-10,0.06323916508366856,Low,Ahmedabad,beauty_wellness
UC00000604,2024-11,0.060239450612387606,Low,Ahmedabad,beauty_wellness
UC00000604,2024-12,0.06131105537654872,Low,Ahmedabad,beauty_wellness
UC00000605,2024-01,0.08504543378381187,Low,Mumbai,appliance_repair
UC00000605,2024-02,0.08558350824215155,Low,Mumbai,appliance_repair
UC00000605,2024-03,0.08310688853438612,Low,Mumbai,appliance_repair
UC00000605,2024-04,0.08665001032246761,Low,Mumbai,appliance_repair
UC00000605,2024-05,0.09440367799488718,Low,Mumbai,appliance_repair
UC00000605,2024-06,0.08540717198094276,Low,Mumbai,appliance_repair
UC00000605,2024-07,0.08574489849614646,Low,Mumbai,appliance_repair
UC00000605,2024-08,0.0910274907718282,Low,Mumbai,appliance_repair
UC00000605,2024-09,0.09299749170274632,Low,Mumbai,appliance_repair
UC00000605,2024-10,0.08689999974514503,Low,Mumbai,appliance_repair
UC00000605,2024-11,0.08841707193774968,Low,Mumbai,appliance_repair
UC00000605,2024-12,0.11367347018131498,Low,Mumbai,appliance_repair
UC00000606,2024-01,0.09411387629705052,Low,Mumbai,plumbing_electrical
UC00000606,2024-02,0.09755379003693253,Low,Mumbai,plumbing_electrical
UC00000606,2024-03,0.10126484810154697,Low,Mumbai,plumbing_electrical
UC00000606,2024-04,0.10093370605490712,Low,Mumbai,plumbing_electrical
UC00000606,2024-05,0.09570612368387224,Low,Mumbai,plumbing_electrical
UC00000606,2024-06,0.10409893742487078,Low,Mumbai,plumbing_electrical
UC00000606,2024-07,0.09773927049177406,Low,Mumbai,plumbing_electrical
UC00000606,2024-08,0.10156453413402701,Low,Mumbai,plumbing_electrical
UC00000606,2024-09,0.09497414491981719,Low,Mumbai,plumbing_electrical
UC00000606,2024-10,0.09559650171062811,Low,Mumbai,plumbing_electrical
UC00000606,2024-11,0.10056832233539356,Low,Mumbai,plumbing_electrical
UC00000606,2024-12,0.10329579392108477,Low,Mumbai,plumbing_electrical
UC00000607,2024-01,0.062470071506484114,Low,Ahmedabad,beauty_wellness
UC00000607,2024-02,0.06961274999916144,Low,Ahmedabad,beauty_wellness
UC00000607,2024-03,0.0636249949615744,Low,Ahmedabad,beauty_wellness
UC00000607,2024-04,0.060283747181381124,Low,Ahmedabad,beauty_wellness
UC00000607,2024-05,0.060283747181381124,Low,Ahmedabad,beauty_wellness
UC00000607,2024-06,0.060283747181381124,Low,Ahmedabad,beauty_wellness
UC00000607,2024-07,0.060283747181381124,Low,Ahmedabad,beauty_wellness
UC00000607,2024-08,0.060283747181381124,Low,Ahmedabad,beauty_wellness
UC00000607,2024-09,0.060283747181381124,Low,Ahmedabad,beauty_wellness
UC00000607,2024-10,0.060283747181381124,Low,Ahmedabad,beauty_wellness
UC00000607,2024-11,0.060283747181381124,Low,Ahmedabad,beauty_wellness
UC00000607,2024-12,0.060283747181381124,Low,Ahmedabad,beauty_wellness
UC00000608,2024-01,0.08211822620292399,Low,Chennai,salon_spa_premium
UC00000608,2024-02,0.10266613245488931,Low,Chennai,salon_spa_premium
UC00000608,2024-03,0.10493522306390773,Low,Chennai,salon_spa_premium
UC00000608,2024-04,0.0898813705951913,Low,Chennai,salon_spa_premium
UC00000608,2024-05,0.08716139772707833,Low,Chennai,salon_spa_premium
UC00000608,2024-06,0.09785710862852418,Low,Chennai,salon_spa_premium
UC00000608,2024-07,0.08021910460766905,Low,Chennai,salon_spa_premium
UC00000608,2024-08,0.09546186235585352,Low,Chennai,salon_spa_premium
UC00000608,2024-09,0.08699410285985387,Low,Chennai,salon_spa_premium
UC00000608,2024-10,0.09350573602706899,Low,Chennai,salon_spa_premium
UC00000608,2024-11,0.11188022584613234,Low,Chennai,salon_spa_premium
UC00000608,2024-12,0.11364132722527898,Low,Chennai,salon_spa_premium
UC00000609,2024-01,0.08692066326769492,Low,Kochi,beauty_wellness
UC00000609,2024-02,0.07552356523291312,Low,Kochi,beauty_wellness
UC00000609,2024-03,0.08642216542513649,Low,Kochi,beauty_wellness
UC00000609,2024-04,0.08439193330524182,Low,Kochi,beauty_wellness
UC00000609,2024-05,0.133733958460566,Low,Kochi,beauty_wellness
UC00000609,2024-06,0.08582147557759844,Low,Kochi,beauty_wellness
UC00000609,2024-07,0.07775959695212117,Low,Kochi,beauty_wellness
UC00000609,2024-08,0.0786502397759399,Low,Kochi,beauty_wellness
UC00000609,2024-09,0.08434028589608442,Low,Kochi,beauty_wellness
UC00000609,2024-10,0.08837279778251718,Low,Kochi,beauty_wellness
UC00000609,2024-11,0.07553228268364098,Low,Kochi,beauty_wellness
UC00000609,2024-12,0.07995399318093462,Low,Kochi,beauty_wellness
UC00000610,2024-01,0.1279008628802555,Low,Patna,beauty_wellness
UC00000610,2024-02,0.11556559724526325,Low,Patna,beauty_wellness
UC00000610,2024-03,0.11337854502046645,Low,Patna,beauty_wellness
UC00000610,2024-04,0.11543291152165704,Low,Patna,beauty_wellness
UC00000610,2024-05,0.13292637384918726,Low,Patna,beauty_wellness
UC00000610,2024-06,0.12644036071251924,Low,Patna,beauty_wellness
UC00000610,2024-07,0.10974804682237241,Low,Patna,beauty_wellness
UC00000610,2024-08,0.11607795542082776,Low,Patna,beauty_wellness
UC00000610,2024-09,0.11762295187543927,Low,Patna,beauty_wellness
UC00000610,2024-10,0.10880699975114426,Low,Patna,beauty_wellness
UC00000610,2024-11,0.12988633282110704,Low,Patna,beauty_wellness
UC00000610,2024-12,0.11028052399316302,Low,Patna,beauty_wellness
UC00000611,2024-01,0.08213989143040838,Low,Jaipur,beauty_wellness
UC00000611,2024-02,0.07751056398350643,Low,Jaipur,beauty_wellness
UC00000611,2024-03,0.07829108460985788,Low,Jaipur,beauty_wellness
UC00000611,2024-04,0.0742645633778144,Low,Jaipur,beauty_wellness
UC00000611,2024-05,0.07918101802444817,Low,Jaipur,beauty_wellness
UC00000611,2024-06,0.07924804335867229,Low,Jaipur,beauty_wellness
UC00000611,2024-07,0.07580252502852743,Low,Jaipur,beauty_wellness
UC00000611,2024-08,0.078755754946201,Low,Jaipur,beauty_wellness
UC00000611,2024-09,0.07518409025254481,Low,Jaipur,beauty_wellness
UC00000611,2024-10,0.07855821189620571,Low,Jaipur,beauty_wellness
UC00000611,2024-11,0.08078892118607511,Low,Jaipur,beauty_wellness
UC00000611,2024-12,0.08176726074783683,Low,Jaipur,beauty_wellness
UC00000612,2024-01,0.0855013842544004,Low,Bengaluru,plumbing_electrical
UC00000612,2024-02,0.0887361220684718,Low,Bengaluru,plumbing_electrical
UC00000612,2024-03,0.08949005527298956,Low,Bengaluru,plumbing_electrical
UC00000612,2024-04,0.09116339451700586,Low,Bengaluru,plumbing_electrical
UC00000612,2024-05,0.09419770648566864,Low,Bengaluru,plumbing_electrical
UC00000612,2024-06,0.08962178666027526,Low,Bengaluru,plumbing_electrical
UC00000612,2024-07,0.08551513966697494,Low,Bengaluru,plumbing_electrical
UC00000612,2024-08,0.06863854710269993,Low,Bengaluru,plumbing_electrical
UC00000612,2024-09,0.0674324499976563,Low,Bengaluru,plumbing_electrical
UC00000612,2024-10,0.06911465540846999,Low,Bengaluru,plumbing_electrical
UC00000612,2024-11,0.07187287240139055,Low,Bengaluru,plumbing_electrical
UC00000612,2024-12,0.06929652423723535,Low,Bengaluru,plumbing_electrical
UC00000613,2024-01,0.09227292637573975,Low,Mumbai,salon_spa_premium
UC00000613,2024-02,0.11751424359665262,Low,Mumbai,salon_spa_premium
UC00000613,2024-03,0.06281339804467581,Low,Mumbai,salon_spa_premium
UC00000613,2024-04,0.041107788044004175,Low,Mumbai,salon_spa_premium
UC00000613,2024-05,0.04653205713694838,Low,Mumbai,salon_spa_premium
UC00000613,2024-06,0.0594103273696909,Low,Mumbai,salon_spa_premium
UC00000613,2024-07,0.058349903114594655,Low,Mumbai,salon_spa_premium
UC00000613,2024-08,0.061878062985540314,Low,Mumbai,salon_spa_premium
UC00000613,2024-09,0.050492106334140106,Low,Mumbai,salon_spa_premium
UC00000613,2024-10,0.06375162290414112,Low,Mumbai,salon_spa_premium
UC00000613,2024-11,0.06221939545862077,Low,Mumbai,salon_spa_premium
UC00000613,2024-12,0.06718057222353813,Low,Mumbai,salon_spa_premium
UC00000614,2024-01,0.09722359222824731,Low,Lucknow,appliance_repair
