transaction_id,merchant_id,timestamp,amount,customer_rating,payment_method,cancellation_flag,tip_amount,treatment_active,settlement_delay,service_completion_rate
TXN0000012372,UC00000012,2025-04-17T12:47:00,1796.62,5.0,UPI,False,115.85,False,2.387,0.9486
TXN0000012373,UC00000012,2025-04-27T11:23:00,1737.62,4.61,UPI,False,72.17,False,1.515,0.9452
TXN0000012374,UC00000012,2025-04-11T13:28:00,1674.56,4.4,netbanking,False,0.0,False,0.691,0.9585
TXN0000012375,UC00000012,2025-04-11T09:15:00,2012.86,4.0,UPI,False,0.0,False,2.308,0.9461
TXN0000012376,UC00000012,2025-04-20T15:09:00,1690.63,4.53,UPI,False,0.0,False,0.676,0.9518
TXN0000012377,UC00000012,2025-04-27T20:19:00,1628.75,4.72,netbanking,False,0.0,False,1.898,0.9664
TXN0000012378,UC00000012,2025-04-03T18:23:00,1637.53,4.44,UPI,False,0.0,False,1.243,0.9773
TXN0000012379,UC00000012,2025-04-08T13:30:00,1571.29,4.09,UPI,False,0.0,False,1.808,0.9545
TXN0000012380,UC00000012,2025-04-19T14:55:00,1799.28,4.86,card,False,0.0,False,2.179,0.9696
TXN0000012381,UC00000012,2025-04-08T14:39:00,1358.91,3.75,UPI,False,0.0,False,1.428,0.9455
TXN0000012382,UC00000012,2025-04-25T20:03:00,2027.51,3.51,UPI,False,0.0,False,1.822,0.9599
TXN0000012383,UC00000012,2025-04-19T16:51:00,1094.3,4.6,card,False,0.0,False,2.71,0.9415
TXN0000012384,UC00000012,2025-04-05T08:25:00,2627.83,4.34,UPI,False,0.0,False,1.27,0.9572
TXN0000012385,UC00000012,2025-04-16T17:05:00,1801.96,4.75,UPI,False,0.0,False,0.718,0.9438
TXN0000012386,UC00000012,2025-04-12T20:54:00,2203.98,4.97,UPI,False,0.0,False,1.575,0.9644
TXN0000012387,UC00000012,2025-04-05T09:15:00,1334.83,4.19,UPI,False,0.0,False,1.417,0.9634
TXN0000012388,UC00000012,2025-04-18T08:50:00,2258.52,3.8,UPI,False,0.0,False,1.303,0.9627
TXN0000012389,UC00000012,2025-04-18T14:06:00,1901.39,4.81,UPI,False,0.0,False,1.839,0.9505
TXN0000012390,UC00000012,2025-04-01T12:45:00,2005.34,4.82,card,False,0.0,False,1.831,0.9505
TXN0000012391,UC00000012,2025-04-23T07:30:00,3201.2,4.37,UPI,False,0.0,False,0.927,0.9491
TXN0000012392,UC00000012,2025-04-14T17:12:00,1636.28,4.78,UPI,False,0.0,False,0.952,0.9572
TXN0000012393,UC00000012,2025-04-12T10:03:00,1382.28,4.66,card,False,0.0,False,2.15,0.959
TXN0000012394,UC00000012,2025-04-11T08:26:00,1547.2,4.08,card,False,0.0,False,2.153,0.9603
TXN0000012395,UC00000012,2025-04-03T11:49:00,1997.03,4.2,UPI,False,40.98,False,1.807,0.9708
TXN0000012396,UC00000012,2025-04-17T09:10:00,2317.96,4.6,UPI,False,0.0,False,2.387,0.9444
TXN0000012397,UC00000012,2025-04-21T16:59:00,2615.22,4.24,UPI,False,0.0,False,0.701,0.949
TXN0000012398,UC00000012,2025-04-05T19:54:00,1689.06,4.38,UPI,False,0.0,False,2.101,0.9513
TXN0000012399,UC00000012,2025-05-08T20:03:00,1773.98,4.91,UPI,False,0.0,False,0.932,0.9445
TXN0000012400,UC00000012,2025-05-12T19:05:00,2373.45,4.21,UPI,False,0.0,False,1.665,0.9378
TXN0000012401,UC00000012,2025-05-23T20:27:00,1475.13,4.11,wallet,False,175.85,False,1.886,0.9408
TXN0000012402,UC00000012,2025-05-01T10:56:00,2902.46,4.45,UPI,True,0.0,False,1.67,0.9484
TXN0000012403,UC00000012,2025-05-18T18:26:00,2122.71,4.75,UPI,False,0.0,False,1.678,0.9574
TXN0000012404,UC00000012,2025-05-06T10:04:00,1587.95,4.38,UPI,False,0.0,False,1.992,0.9365
TXN0000012405,UC00000012,2025-05-25T11:46:00,3003.68,4.33,UPI,False,37.59,False,1.51,0.9557
TXN0000012406,UC00000012,2025-05-04T18:53:00,1352.07,4.4,wallet,False,0.0,False,2.369,0.9536
TXN0000012407,UC00000012,2025-05-24T15:39:00,1402.61,3.87,UPI,False,23.93,False,2.315,0.9695
TXN0000012408,UC00000012,2025-05-17T13:10:00,1811.96,4.78,UPI,False,45.43,False,0.881,0.9627
TXN0000012409,UC00000012,2025-05-05T20:45:00,1477.95,4.13,wallet,False,0.0,False,1.914,0.934
TXN0000012410,UC00000012,2025-05-22T13:42:00,2232.38,5.0,wallet,False,0.0,False,1.95,0.9564
TXN0000012411,UC00000012,2025-05-30T17:21:00,2017.02,4.24,UPI,False,0.0,False,1.928,0.9742
TXN0000012412,UC00000012,2025-05-05T16:01:00,1483.4,4.75,UPI,False,53.53,False,1.004,0.963
TXN0000012413,UC00000012,2025-05-15T16:05:00,2351.45,3.83,UPI,False,0.0,False,1.357,0.9661
TXN0000012414,UC00000012,2025-05-10T09:27:00,2321.95,4.32,wallet,False,0.0,False,2.009,0.9642
TXN0000012415,UC00000012,2025-05-25T12:45:00,1506.71,4.46,netbanking,False,0.0,False,2.277,0.9445
TXN0000012416,UC00000012,2025-05-14T17:02:00,1597.36,4.39,netbanking,False,22.18,False,2.585,0.9561
TXN0000012417,UC00000012,2025-05-02T14:18:00,1439.01,4.65,card,False,0.0,False,2.478,0.976
TXN0000012418,UC00000012,2025-05-10T17:11:00,1948.82,4.33,UPI,False,0.0,False,1.066,0.97
TXN0000012419,UC00000012,2025-05-03T19:12:00,2189.81,4.41,UPI,False,0.0,False,2.249,0.957
TXN0000012420,UC00000012,2025-05-28T14:14:00,2110.19,3.79,UPI,False,0.0,False,0.771,0.9545
TXN0000012421,UC00000012,2025-05-26T09:28:00,1437.85,4.63,UPI,False,63.01,False,2.688,0.9544
TXN0000012422,UC00000012,2025-05-11T08:52:00,1788.18,4.31,UPI,False,0.0,False,1.713,0.9656
TXN0000012423,UC00000012,2025-05-17T17:46:00,1419.43,4.38,UPI,False,0.0,False,0.82,0.9469
TXN0000012424,UC00000012,2025-05-09T14:40:00,1549.6,4.3,wallet,False,0.0,False,2.621,0.9445
TXN0000012425,UC00000012,2025-06-02T10:02:00,1237.39,4.82,UPI,False,0.0,False,2.025,0.9797
TXN0000012426,UC00000012,2025-06-09T14:45:00,2404.04,4.19,UPI,False,71.14,False,2.321,0.9411
TXN0000012427,UC00000012,2025-06-30T13:24:00,2114.58,5.0,UPI,False,0.0,False,1.362,0.9345
TXN0000012428,UC00000012,2025-06-12T19:49:00,1816.09,3.85,UPI,False,0.0,False,0.927,0.949
TXN0000012429,UC00000012,2025-06-14T10:15:00,1599.11,4.14,wallet,False,0.0,False,0.833,0.9403
TXN0000012430,UC00000012,2025-06-06T13:21:00,1166.99,4.75,UPI,False,0.0,False,2.613,0.9644
TXN0000012431,UC00000012,2025-06-14T08:15:00,1556.26,3.44,UPI,False,0.0,False,1.309,0.976
TXN0000012432,UC00000012,2025-06-16T16:00:00,1654.74,4.01,wallet,False,0.0,False,1.138,0.9891
TXN0000012433,UC00000012,2025-06-29T17:28:00,1634.43,4.97,UPI,False,20.24,False,1.683,0.9435
TXN0000012434,UC00000012,2025-06-18T07:19:00,1889.02,4.56,card,False,0.0,False,2.654,0.9535
TXN0000012435,UC00000012,2025-06-17T12:05:00,1999.81,4.48,UPI,False,0.0,False,1.538,0.9434
TXN0000012436,UC00000012,2025-06-23T13:20:00,2041.85,4.23,UPI,False,0.0,False,1.012,0.9533
TXN0000012437,UC00000012,2025-06-28T13:34:00,2214.11,4.15,UPI,False,0.0,False,1.717,0.959
TXN0000012438,UC00000012,2025-06-16T12:48:00,2054.48,4.87,UPI,False,0.0,False,1.191,0.9625
TXN0000012439,UC00000012,2025-06-06T07:25:00,1650.17,4.26,UPI,False,0.0,False,1.283,0.9626
TXN0000012440,UC00000012,2025-06-01T18:44:00,1752.04,4.43,wallet,False,0.0,False,1.024,0.975
TXN0000012441,UC00000012,2025-06-08T17:03:00,1596.56,4.53,cash,False,5.61,False,1.636,0.9507
TXN0000012442,UC00000012,2025-06-14T11:00:00,1895.93,4.45,UPI,False,0.0,False,2.221,0.9576
TXN0000012443,UC00000012,2025-06-06T14:53:00,1884.88,5.0,UPI,False,74.37,False,2.335,0.963
TXN0000012444,UC00000012,2025-06-25T09:33:00,1870.71,4.42,UPI,False,72.08,False,1.413,0.9572
TXN0000012445,UC00000012,2025-06-10T08:17:00,1735.59,3.65,UPI,False,0.0,False,2.381,0.9634
TXN0000012446,UC00000012,2025-06-11T18:29:00,1664.51,4.39,UPI,False,0.0,False,1.798,0.9429
TXN0000012447,UC00000012,2025-06-05T16:35:00,2094.33,4.47,UPI,False,0.0,False,1.044,0.9761
TXN0000012448,UC00000012,2025-06-01T13:22:00,1738.85,4.15,cash,False,0.0,False,1.011,0.9496
TXN0000012449,UC00000012,2025-06-24T20:39:00,2442.48,4.68,wallet,False,0.0,False,2.229,0.9365
TXN0000012450,UC00000012,2025-06-08T14:29:00,1582.66,4.29,UPI,False,40.82,False,1.418,0.9581
TXN0000012451,UC00000012,2025-06-09T18:49:00,2004.43,3.65,UPI,False,0.0,False,1.218,0.9333
TXN0000012452,UC00000012,2025-06-20T13:42:00,1939.5,3.95,netbanking,False,0.0,False,2.174,0.9615
TXN0000012453,UC00000012,2025-06-09T07:34:00,1772.69,3.81,UPI,False,26.89,False,1.348,0.943
TXN0000012454,UC00000012,2025-06-17T20:53:00,2368.86,5.0,wallet,False,35.12,False,2.593,0.9331
TXN0000012455,UC00000012,2025-07-11T13:35:00,1670.55,4.46,UPI,False,0.0,False,2.498,0.9528
TXN0000012456,UC00000012,2025-07-21T19:35:00,1931.27,4.03,UPI,False,0.0,False,1.498,0.9414
TXN0000012457,UC00000012,2025-07-13T17:31:00,1752.54,4.16,UPI,False,0.0,False,1.523,0.9531
TXN0000012458,UC00000012,2025-07-25T09:53:00,1744.4,4.66,cash,True,0.0,False,0.919,0.9542
TXN0000012459,UC00000012,2025-07-03T12:19:00,1813.73,4.23,wallet,False,0.0,False,0.756,0.9558
TXN0000012460,UC00000012,2025-07-26T12:25:00,2147.96,4.34,wallet,False,89.27,False,1.202,0.946
TXN0000012461,UC00000012,2025-07-24T13:00:00,1605.42,4.33,UPI,False,0.0,False,1.422,0.959
TXN0000012462,UC00000012,2025-07-10T17:20:00,2639.5,3.97,UPI,False,0.0,False,1.809,0.9703
TXN0000012463,UC00000012,2025-07-03T19:39:00,1954.64,4.13,UPI,False,0.0,False,1.048,0.939
TXN0000012464,UC00000012,2025-07-14T16:45:00,1985.8,4.44,netbanking,False,0.0,False,1.32,0.9419
TXN0000012465,UC00000012,2025-07-24T17:33:00,1738.88,4.88,UPI,False,0.0,False,1.391,0.9716
TXN0000012466,UC00000012,2025-07-02T16:55:00,1994.32,4.28,UPI,False,0.0,False,0.987,0.9381
TXN0000012467,UC00000012,2025-07-15T11:42:00,1311.13,4.72,UPI,False,0.0,False,1.716,0.9525
TXN0000012468,UC00000012,2025-07-17T18:48:00,2394.77,4.2,UPI,False,0.0,False,0.833,0.9391
TXN0000012469,UC00000012,2025-07-15T17:19:00,1627.83,4.83,UPI,False,21.17,False,1.921,0.9482
TXN0000012470,UC00000012,2025-07-17T12:15:00,1411.85,4.04,UPI,False,0.0,False,1.719,0.9526
TXN0000012471,UC00000012,2025-07-18T17:24:00,1624.7,4.61,UPI,False,0.0,False,2.493,0.9407
TXN0000012472,UC00000012,2025-07-11T14:10:00,1472.2,4.1,UPI,False,46.63,False,0.601,0.957
TXN0000012473,UC00000012,2025-07-14T13:17:00,1784.63,3.98,wallet,False,0.0,False,2.291,0.9852
TXN0000012474,UC00000012,2025-07-05T17:42:00,2407.04,4.69,wallet,False,0.0,False,2.605,0.9447
TXN0000012475,UC00000012,2025-07-24T07:15:00,2510.1,4.71,UPI,False,0.0,False,2.289,0.9463
TXN0000012476,UC00000012,2025-07-30T13:13:00,1839.79,4.1,UPI,False,0.0,False,1.693,0.9836
TXN0000012477,UC00000012,2025-07-15T12:16:00,2030.72,4.75,UPI,False,0.0,False,2.453,0.9673
TXN0000012478,UC00000012,2025-07-13T19:03:00,2175.09,3.75,wallet,False,0.0,False,1.565,0.9519
TXN0000012479,UC00000012,2025-07-18T13:54:00,1803.54,4.78,UPI,False,0.0,False,1.873,0.9362
TXN0000012480,UC00000012,2025-07-27T17:58:00,2103.57,4.66,wallet,False,0.0,False,1.048,0.9659
TXN0000012481,UC00000012,2025-07-02T16:12:00,2993.92,4.68,wallet,False,0.0,False,0.66,0.9568
TXN0000012482,UC00000012,2025-07-23T09:56:00,2193.58,3.91,UPI,False,0.0,False,2.326,0.9666
TXN0000012483,UC00000012,2025-07-02T11:19:00,1667.78,3.68,UPI,False,0.0,False,1.029,0.948
TXN0000012484,UC00000012,2025-07-31T14:08:00,1391.61,3.97,UPI,False,0.0,False,0.634,0.9436
TXN0000012485,UC00000012,2025-07-14T07:03:00,2000.05,4.34,UPI,False,107.45,False,2.447,0.9479
TXN0000012486,UC00000012,2025-07-20T20:22:00,3272.44,4.41,UPI,False,0.0,False,2.271,0.9734
TXN0000012487,UC00000012,2025-07-22T09:21:00,1820.72,4.2,wallet,False,22.61,False,1.418,0.9646
TXN0000012488,UC00000012,2025-07-19T16:09:00,2377.44,4.19,UPI,False,0.0,False,1.859,0.9584
TXN0000012489,UC00000012,2025-08-28T16:31:00,1519.62,4.54,card,False,0.0,False,1.866,0.9571
TXN0000012490,UC00000012,2025-08-13T09:02:00,1591.44,5.0,wallet,False,0.0,False,0.794,0.9625
TXN0000012491,UC00000012,2025-08-31T14:13:00,1478.92,4.97,wallet,False,0.0,False,1.74,0.9645
TXN0000012492,UC00000012,2025-08-19T12:34:00,1637.05,4.33,UPI,False,0.0,False,0.75,0.9519
TXN0000012493,UC00000012,2025-08-08T20:28:00,2365.31,3.7,UPI,False,0.0,False,2.31,0.9523
TXN0000012494,UC00000012,2025-08-25T13:36:00,2149.27,4.55,UPI,False,13.12,False,1.59,0.9459
TXN0000012495,UC00000012,2025-08-24T16:00:00,2244.93,4.31,wallet,False,60.71,False,0.996,0.9675
TXN0000012496,UC00000012,2025-08-02T07:15:00,1499.44,4.65,UPI,False,202.07,False,0.688,0.9439
TXN0000012497,UC00000012,2025-08-03T07:13:00,1685.03,3.28,UPI,True,0.0,False,2.163,0.9491
TXN0000012498,UC00000012,2025-08-31T10:40:00,1494.98,4.69,UPI,False,0.0,False,2.253,0.9409
TXN0000012499,UC00000012,2025-08-27T13:59:00,2259.2,3.95,UPI,False,0.0,False,0.936,0.9392
TXN0000012500,UC00000012,2025-08-05T13:53:00,1643.99,4.44,UPI,False,0.0,False,2.488,0.9588
TXN0000012501,UC00000012,2025-08-10T18:47:00,1340.62,3.73,UPI,True,0.0,False,1.977,0.9575
TXN0000012502,UC00000012,2025-08-10T12:56:00,1285.7,4.31,UPI,False,0.0,False,1.529,0.9532
TXN0000012503,UC00000012,2025-08-18T17:43:00,1613.13,4.78,UPI,False,23.14,False,0.926,0.9539
TXN0000012504,UC00000012,2025-08-04T19:46:00,1516.41,4.45,UPI,False,0.0,False,2.488,0.9611
TXN0000012505,UC00000012,2025-08-14T07:21:00,1275.15,4.02,UPI,False,0.0,False,2.038,0.9417
TXN0000012506,UC00000012,2025-08-07T18:16:00,1765.24,4.73,UPI,False,0.0,False,1.693,0.9807
TXN0000012507,UC00000012,2025-08-13T15:04:00,2503.51,4.27,card,False,21.24,False,1.344,0.9497
TXN0000012508,UC00000012,2025-08-31T18:58:00,2473.27,3.2,UPI,False,0.0,False,1.556,0.9699
TXN0000012509,UC00000012,2025-08-24T15:16:00,2040.79,4.29,UPI,False,183.52,False,1.175,0.9534
TXN0000012510,UC00000012,2025-08-05T14:27:00,1609.05,4.4,UPI,False,5.2,False,1.141,0.9523
TXN0000012511,UC00000012,2025-08-02T10:54:00,2107.06,4.7,card,False,73.57,False,1.237,0.9601
TXN0000012512,UC00000012,2025-08-17T10:06:00,2329.38,4.49,UPI,False,0.0,False,2.244,0.9659
TXN0000012513,UC00000012,2025-08-04T15:23:00,2041.07,4.31,card,False,10.45,False,0.813,0.9377
TXN0000012514,UC00000012,2025-08-30T13:48:00,1781.84,4.16,UPI,False,0.0,False,1.335,0.9639
TXN0000012515,UC00000012,2025-08-07T13:59:00,1918.73,4.91,UPI,False,41.0,False,1.583,0.9595
TXN0000012516,UC00000012,2025-09-14T12:20:00,1580.03,4.36,UPI,False,0.0,False,2.353,0.9592
TXN0000012517,UC00000012,2025-09-04T10:02:00,2273.53,5.0,cash,False,0.0,False,1.935,0.9454
TXN0000012518,UC00000012,2025-09-04T09:44:00,1697.72,3.98,UPI,False,0.0,False,1.175,0.9404
TXN0000012519,UC00000012,2025-09-20T19:33:00,1529.58,4.36,UPI,False,0.0,False,1.432,0.9507
TXN0000012520,UC00000012,2025-09-12T19:41:00,1440.97,5.0,UPI,False,0.0,False,1.341,0.9595
TXN0000012521,UC00000012,2025-09-18T17:10:00,1569.03,4.66,UPI,False,0.0,False,1.104,0.9648
TXN0000012522,UC00000012,2025-09-10T14:30:00,1518.38,5.0,UPI,False,0.0,False,0.845,0.9486
TXN0000012523,UC00000012,2025-09-28T18:36:00,1657.6,4.4,UPI,False,0.0,False,2.399,0.9419
TXN0000012524,UC00000012,2025-09-29T18:56:00,1780.9,3.78,UPI,False,0.0,False,1.525,0.9544
TXN0000012525,UC00000012,2025-09-24T10:41:00,1512.5,4.59,UPI,False,0.0,False,0.857,0.9687
TXN0000012526,UC00000012,2025-09-07T09:16:00,1589.13,4.19,UPI,False,0.0,False,1.624,0.9758
TXN0000012527,UC00000012,2025-09-06T19:58:00,1700.19,4.61,UPI,False,0.0,False,2.373,0.9584
TXN0000012528,UC00000012,2025-09-30T20:52:00,2410.12,4.74,UPI,False,0.0,False,1.138,0.9608
TXN0000012529,UC00000012,2025-09-03T07:17:00,2568.76,4.66,card,False,0.0,False,0.632,0.9725
TXN0000012530,UC00000012,2025-09-01T07:23:00,3498.14,4.38,UPI,False,0.0,False,1.108,0.957
TXN0000012531,UC00000012,2025-09-30T10:34:00,3074.63,4.75,UPI,False,0.0,False,1.599,0.9547
TXN0000012532,UC00000012,2025-09-25T07:56:00,1780.32,4.04,UPI,False,62.07,False,2.418,0.9694
TXN0000012533,UC00000012,2025-09-02T07:15:00,1351.19,4.57,wallet,False,0.0,False,2.339,0.9335
TXN0000012534,UC00000012,2025-09-08T11:54:00,1597.98,4.81,card,False,0.0,False,1.363,0.9606
TXN0000012535,UC00000012,2025-09-11T15:13:00,1628.08,4.31,card,True,0.0,False,0.748,0.9521
TXN0000012536,UC00000012,2025-09-20T19:55:00,1537.06,4.52,UPI,False,0.0,False,1.62,0.9297
TXN0000012537,UC00000012,2025-09-12T18:22:00,1460.04,4.35,UPI,False,0.0,False,0.933,0.978
TXN0000012538,UC00000012,2025-09-05T14:23:00,1823.87,3.94,UPI,False,0.0,False,1.681,0.9515
TXN0000012539,UC00000012,2025-09-12T18:02:00,1728.58,4.16,wallet,False,0.0,False,1.022,0.9701
TXN0000012540,UC00000012,2025-09-01T20:17:00,1848.09,4.85,netbanking,False,0.0,False,1.154,0.9496
TXN0000012541,UC00000012,2025-09-09T12:14:00,2027.83,4.54,UPI,False,0.0,False,1.759,0.9598
TXN0000012542,UC00000012,2025-09-01T13:08:00,3160.58,4.73,cash,False,0.0,False,0.996,0.9355
TXN0000012543,UC00000012,2025-09-27T11:32:00,2799.81,4.11,card,False,0.0,False,1.037,0.9578
TXN0000012544,UC00000012,2025-09-03T13:51:00,1950.83,3.55,UPI,False,0.0,False,1.053,0.9407
TXN0000012545,UC00000012,2025-09-10T12:04:00,1509.6,4.67,UPI,False,13.83,False,2.294,0.9777
TXN0000012546,UC00000012,2025-09-23T11:42:00,1655.37,3.88,UPI,False,0.0,False,1.781,0.961
TXN0000012547,UC00000012,2025-09-05T18:03:00,1142.65,4.5,card,False,0.0,False,1.29,0.9544
TXN0000012548,UC00000012,2025-10-21T15:53:00,2156.08,4.13,UPI,False,0.0,False,0.884,0.953
TXN0000012549,UC00000012,2025-10-25T18:17:00,1522.22,4.07,UPI,False,0.0,False,1.024,0.9568
TXN0000012550,UC00000012,2025-10-01T14:44:00,1443.82,5.0,wallet,False,0.0,False,2.289,0.9698
TXN0000012551,UC00000012,2025-10-20T10:21:00,2183.19,4.0,UPI,False,0.0,False,2.361,0.9493
TXN0000012552,UC00000012,2025-10-13T15:48:00,1336.68,3.77,UPI,False,47.26,False,0.839,0.9654
TXN0000012553,UC00000012,2025-10-20T10:06:00,1755.67,3.94,UPI,False,0.0,False,1.376,0.9394
TXN0000012554,UC00000012,2025-10-02T18:04:00,1084.12,4.7,UPI,False,0.0,False,1.883,0.956
TXN0000012555,UC00000012,2025-10-28T08:44:00,1690.04,4.76,UPI,False,87.61,False,2.267,0.9511
TXN0000012556,UC00000012,2025-10-15T20:35:00,3182.5,4.8,UPI,False,0.0,False,0.958,0.9705
TXN0000012557,UC00000012,2025-10-13T13:47:00,1779.54,3.78,UPI,False,0.0,False,1.63,0.9505
TXN0000012558,UC00000012,2025-10-20T17:08:00,1966.02,4.5,card,False,44.2,False,1.95,0.9671
TXN0000012559,UC00000012,2025-10-07T10:24:00,1603.99,4.08,UPI,False,0.0,False,1.374,0.9491
TXN0000012560,UC00000012,2025-10-27T09:24:00,1843.75,3.63,UPI,False,0.0,False,1.347,0.9701
TXN0000012561,UC00000012,2025-10-27T16:34:00,1638.02,5.0,UPI,False,0.0,False,1.909,0.9315
TXN0000012562,UC00000012,2025-10-25T11:26:00,2140.2,4.5,UPI,False,0.0,False,1.859,0.9498
TXN0000012563,UC00000012,2025-10-31T16:38:00,1821.14,3.79,UPI,False,0.0,False,1.401,0.9745
TXN0000012564,UC00000012,2025-10-19T11:00:00,1987.64,4.03,UPI,False,0.0,False,2.361,0.9539
TXN0000012565,UC00000012,2025-10-24T17:49:00,1386.01,4.9,UPI,False,0.0,False,2.289,0.97
TXN0000012566,UC00000012,2025-10-02T20:02:00,1993.51,4.7,UPI,False,29.61,False,1.844,0.9641
TXN0000012567,UC00000012,2025-10-17T19:07:00,1554.01,5.0,UPI,False,5.14,False,1.981,0.9515
TXN0000012568,UC00000012,2025-10-15T20:45:00,1639.89,4.82,UPI,False,0.0,False,2.245,0.9654
TXN0000012569,UC00000012,2025-10-20T08:03:00,1888.12,4.44,UPI,False,0.0,False,0.594,0.959
TXN0000012570,UC00000012,2025-10-11T14:57:00,2202.92,4.96,wallet,False,0.0,False,1.015,0.9457
TXN0000012571,UC00000012,2025-10-23T14:38:00,1393.6,4.85,UPI,False,43.72,False,2.257,0.9595
TXN0000012572,UC00000012,2025-10-27T12:07:00,1526.16,4.75,UPI,False,24.67,False,2.531,0.9457
TXN0000012573,UC00000012,2025-10-27T17:38:00,2427.92,3.58,UPI,False,0.0,False,1.68,0.9343
TXN0000012574,UC00000012,2025-10-10T11:42:00,2584.69,4.21,UPI,False,0.0,False,1.146,0.9376
TXN0000012575,UC00000012,2025-10-30T10:31:00,2142.06,4.22,UPI,False,74.34,False,1.628,0.9682
TXN0000012576,UC00000012,2025-11-26T13:13:00,1737.6,5.0,wallet,False,0.0,False,2.3,0.9663
TXN0000012577,UC00000012,2025-11-24T18:58:00,1904.51,4.41,UPI,False,0.0,False,1.471,0.9591
TXN0000012578,UC00000012,2025-11-28T17:51:00,1927.17,4.66,card,True,0.0,False,0.679,0.9581
TXN0000012579,UC00000012,2025-11-20T12:47:00,1710.39,4.62,UPI,False,0.0,False,0.924,0.9653
TXN0000012580,UC00000012,2025-11-16T14:53:00,1436.31,3.54,UPI,False,0.0,False,1.649,0.9701
TXN0000012581,UC00000012,2025-11-16T12:12:00,2174.88,4.59,UPI,False,33.32,False,1.169,0.942
TXN0000012582,UC00000012,2025-11-12T16:21:00,1520.18,4.0,UPI,True,0.0,False,2.499,0.9415
TXN0000012583,UC00000012,2025-11-04T07:05:00,1715.66,3.94,UPI,False,0.0,False,2.408,0.9366
TXN0000012584,UC00000012,2025-11-05T16:11:00,2469.12,4.3,cash,False,0.0,False,1.115,0.9546
TXN0000012585,UC00000012,2025-11-26T20:45:00,2595.02,4.26,UPI,False,0.0,False,1.667,0.9551
TXN0000012586,UC00000012,2025-11-28T16:19:00,855.36,4.29,UPI,False,0.0,False,0.825,0.9715
TXN0000012587,UC00000012,2025-11-06T08:30:00,2592.57,4.34,UPI,False,0.0,False,2.408,0.9455
TXN0000012588,UC00000012,2025-11-17T10:57:00,2107.98,4.29,UPI,False,0.0,False,1.459,0.9723
TXN0000012589,UC00000012,2025-11-21T14:29:00,1723.34,4.32,UPI,False,0.0,False,1.374,0.9514
TXN0000012590,UC00000012,2025-11-01T07:17:00,1050.5,5.0,UPI,False,0.0,False,1.223,0.9539
TXN0000012591,UC00000012,2025-11-02T15:51:00,2027.26,4.83,UPI,False,37.06,False,1.005,0.9399
TXN0000012592,UC00000012,2025-11-17T19:23:00,1667.27,4.84,UPI,False,35.28,False,0.727,0.9444
TXN0000012593,UC00000012,2025-11-06T18:01:00,2023.6,4.3,wallet,False,0.0,False,1.13,0.9593
TXN0000012594,UC00000012,2025-11-20T19:00:00,1206.64,4.82,card,False,117.57,False,0.857,0.9584
TXN0000012595,UC00000012,2025-11-17T16:09:00,1338.67,4.56,UPI,False,0.0,False,1.965,0.9554
TXN0000012596,UC00000012,2025-11-27T12:07:00,1354.5,4.4,UPI,False,0.0,False,1.09,0.9785
TXN0000012597,UC00000012,2025-11-10T10:29:00,1768.12,4.09,UPI,False,0.0,False,1.69,0.9511
TXN0000012598,UC00000012,2025-11-20T18:28:00,1490.82,4.77,UPI,False,15.87,False,1.746,0.9618
TXN0000012599,UC00000012,2025-11-04T17:06:00,1381.68,4.55,card,False,0.0,False,1.741,0.9693
TXN0000012600,UC00000012,2025-11-07T20:56:00,1879.97,4.51,UPI,False,0.0,False,0.754,0.9504
TXN0000012601,UC00000012,2025-11-02T14:59:00,3372.64,4.58,UPI,False,0.0,False,0.939,0.9643
TXN0000012602,UC00000012,2025-11-02T07:59:00,2083.43,3.92,UPI,False,0.0,False,2.449,0.964
TXN0000012603,UC00000012,2025-12-16T12:16:00,1570.52,4.25,UPI,False,0.0,False,1.907,0.9652
TXN0000012604,UC00000012,2025-12-10T08:24:00,1703.57,3.9,UPI,False,70.85,False,2.433,0.9311
TXN0000012605,UC00000012,2025-12-10T11:34:00,2064.42,4.67,UPI,False,48.54,False,0.787,0.9449
TXN0000012606,UC00000012,2025-12-25T10:53:00,1878.54,4.07,UPI,False,0.0,False,1.729,0.9537
TXN0000012607,UC00000012,2025-12-21T20:52:00,1479.61,3.85,UPI,False,0.0,False,0.763,0.9638
TXN0000012608,UC00000012,2025-12-06T17:27:00,1742.69,4.62,UPI,False,36.41,False,0.902,0.9562
TXN0000012609,UC00000012,2025-12-14T08:11:00,1448.07,4.36,UPI,False,0.0,False,0.81,0.9535
TXN0000012610,UC00000012,2025-12-13T13:40:00,1403.23,4.26,UPI,False,131.32,False,2.258,0.9721
TXN0000012611,UC00000012,2025-12-25T17:40:00,2634.29,4.39,UPI,False,0.0,False,1.126,0.9425
TXN0000012612,UC00000012,2025-12-15T08:38:00,1259.89,3.79,UPI,False,0.0,False,0.687,0.9777
TXN0000012613,UC00000012,2025-12-24T17:18:00,1933.21,4.38,UPI,False,0.0,False,1.306,0.9408
TXN0000012614,UC00000012,2025-12-04T11:22:00,2063.57,3.89,UPI,False,19.48,False,1.206,0.9663
TXN0000012615,UC00000012,2025-12-29T20:32:00,1245.21,3.78,UPI,False,0.0,False,0.799,0.9371
TXN0000012616,UC00000012,2025-12-04T10:43:00,1688.64,4.12,UPI,False,0.0,False,1.994,0.9441
