merchant_id,region,city,category,tenure_days,avg_ticket,monthly_income,repeat_customer_rate,platform_commission_pct,kyc_flag,payment_success_rate,transaction_velocity,multi_product_adoption,digital_tool_usage,ai_adoption_score,agent_usage_flag,treatment_flag,treatment_start_month,intervention_timestamp
UC00000363,West,Mumbai,salon_spa_premium,393,1598.35,82255.87,0.2618,0.2393,True,0.9731,55.01,4,0.7402,0.5367,True,False,0,
UC00000364,South,Hyderabad,plumbing_electrical,379,461.78,14912.77,0.5377,0.1404,True,0.9855,34.51,2,0.534,0.4569,False,False,0,
UC00000365,West,Mumbai,salon_spa_premium,112,2064.23,56028.41,0.4867,0.23,True,0.9399,32.72,4,0.6816,0.53,True,False,0,
UC00000366,North,Chandigarh,home_cleaning,130,1102.31,53247.91,0.327,0.2053,True,0.9224,46.87,3,0.6273,0.4825,False,False,0,
UC00000367,West,Mumbai,salon_spa_premium,277,1687.07,79530.3,0.3908,0.2382,True,0.9065,48.69,2,0.5159,0.3094,False,True,5,2024-05-01
UC00000368,South,Hyderabad,plumbing_electrical,684,508.63,19019.9,0.5046,0.2002,True,0.9467,34.62,4,0.7466,0.6061,False,False,0,
UC00000369,West,Pune,beauty_wellness,203,1196.14,56762.82,0.4696,0.2267,True,1.0,48.32,4,0.8971,0.6347,False,True,13,2025-01-01
UC00000370,North,Jaipur,home_cleaning,396,1383.62,42339.74,0.4592,0.205,True,0.9021,29.63,3,0.7112,0.392,False,False,0,
UC00000371,North,Lucknow,beauty_wellness,226,768.17,30678.54,0.4453,0.2403,True,0.9497,38.72,4,0.7958,0.3349,True,False,0,
UC00000372,North,Chandigarh,home_cleaning,797,1667.09,78749.09,0.5534,0.216,True,0.9563,43.18,3,0.6879,0.5086,False,False,0,
UC00000373,North,Lucknow,beauty_wellness,532,784.45,21545.92,0.4956,0.2097,True,0.955,25.28,3,0.6649,0.5294,False,False,0,
UC00000374,West,Surat,home_cleaning,595,1679.96,47317.77,0.3828,0.2157,True,0.9221,33.44,3,0.6259,0.5039,False,True,7,2024-07-01
UC00000375,South,Bengaluru,beauty_wellness,639,872.17,30465.28,0.3297,0.2369,True,0.9753,42.66,3,0.789,0.4824,False,True,2,2024-02-01
UC00000376,South,Chennai,appliance_repair,335,1065.55,45771.49,0.5674,0.1736,True,0.9535,40.61,4,0.7258,0.4178,True,False,0,
UC00000377,South,Kochi,appliance_repair,856,946.84,40591.75,0.4035,0.2072,True,0.9706,40.96,4,0.8461,0.7015,False,True,5,2024-05-01
UC00000378,West,Ahmedabad,appliance_repair,509,948.6,38116.53,0.3682,0.2363,False,0.9365,43.56,1,0.4277,0.3507,False,False,0,
UC00000379,North,Lucknow,beauty_wellness,729,938.47,51308.92,0.08,0.2569,True,0.9693,44.61,2,0.235,0.4586,False,False,0,
UC00000380,South,Bengaluru,appliance_repair,966,972.81,31219.02,0.5565,0.2437,False,0.8927,28.16,1,0.302,0.1637,False,False,0,
UC00000381,South,Kochi,plumbing_electrical,781,601.33,17135.88,0.4336,0.1802,True,0.9635,33.51,4,0.6549,0.4971,True,False,0,
UC00000382,South,Chennai,appliance_repair,416,959.8,23308.28,0.429,0.1924,True,0.9608,28.74,3,0.601,0.2501,False,True,9,2024-09-01
UC00000383,North,Delhi NCR,home_cleaning,360,1132.02,15333.07,0.5571,0.235,True,1.0,16.76,3,0.972,0.5457,False,False,0,
UC00000384,North,Delhi NCR,appliance_repair,355,462.13,14384.99,0.4793,0.2005,True,0.9622,32.79,5,0.7203,0.5899,True,False,0,
UC00000385,East,Kolkata,beauty_wellness,613,703.07,20559.45,0.4019,0.2659,True,1.0,32.4,4,0.6152,0.5337,True,False,0,
UC00000386,North,Lucknow,plumbing_electrical,317,459.62,4210.8,0.5523,0.1811,True,0.904,9.91,3,0.3406,0.3671,True,True,16,2025-04-01
UC00000387,South,Bengaluru,plumbing_electrical,695,793.73,40333.53,0.3071,0.1616,True,0.9865,46.1,4,0.7135,0.5267,True,False,0,
UC00000388,South,Hyderabad,plumbing_electrical,415,250.0,15503.57,0.3665,0.2282,True,0.9545,63.64,3,0.6859,0.4132,False,False,0,
UC00000389,South,Chennai,beauty_wellness,457,1633.85,57577.01,0.4478,0.2728,True,0.943,38.98,3,0.6389,0.2798,False,False,0,
UC00000390,North,Lucknow,home_cleaning,233,1889.92,99914.86,0.3616,0.2481,True,0.9367,48.29,4,0.6439,0.6909,False,True,15,2025-03-01
UC00000391,West,Ahmedabad,plumbing_electrical,746,644.04,16577.53,0.4479,0.1659,True,0.9842,32.87,5,0.8844,0.6164,True,True,10,2024-10-01
UC00000392,West,Mumbai,home_cleaning,391,1559.34,44220.63,0.4381,0.2149,True,0.9491,31.84,5,0.755,0.6009,True,False,0,
UC00000393,North,Lucknow,plumbing_electrical,545,668.51,9567.57,0.3635,0.1791,True,0.9644,12.29,2,0.4981,0.363,False,True,16,2025-04-01
UC00000394,South,Bengaluru,appliance_repair,1131,842.29,38347.53,0.5705,0.1636,False,0.9675,46.02,3,0.5615,0.5325,True,False,0,
UC00000395,South,Kochi,plumbing_electrical,208,615.89,21065.36,0.2382,0.1728,True,1.0,40.8,4,0.632,0.6568,False,True,16,2025-04-01
UC00000396,North,Lucknow,beauty_wellness,945,901.18,50409.56,0.5982,0.2309,True,0.9647,49.76,3,0.6187,0.5485,False,True,6,2024-06-01
UC00000397,North,Chandigarh,beauty_wellness,805,1509.61,80930.81,0.4478,0.2544,True,0.9484,49.24,4,0.6657,0.5258,True,True,4,2024-04-01
UC00000398,East,Bhubaneswar,home_cleaning,521,1373.29,47131.0,0.5096,0.2542,True,0.9693,35.98,4,0.6422,0.5164,True,False,0,
UC00000399,South,Kochi,appliance_repair,640,799.08,47958.69,0.3307,0.1685,True,0.9584,53.89,4,0.564,0.5242,True,True,9,2024-09-01
UC00000400,North,Chandigarh,appliance_repair,468,606.12,11992.27,0.4565,0.2153,True,0.9801,21.12,2,0.3796,0.4135,False,False,0,
UC00000401,West,Ahmedabad,beauty_wellness,913,527.17,21376.53,0.4199,0.2507,True,0.9192,43.06,4,0.615,0.3591,True,False,0,
UC00000402,South,Hyderabad,salon_spa_premium,1221,2424.9,100991.55,0.5072,0.263,False,0.9402,49.53,3,0.6569,0.5102,True,False,0,
UC00000403,South,Bengaluru,beauty_wellness,312,727.52,17885.59,0.394,0.2576,True,0.9634,27.52,3,0.7562,0.4739,False,True,6,2024-06-01
UC00000404,West,Mumbai,salon_spa_premium,560,1332.85,21430.85,0.6036,0.2651,True,0.9737,19.0,4,0.7424,0.4911,True,True,6,2024-06-01
UC00000405,South,Chennai,plumbing_electrical,143,773.97,12333.08,0.4722,0.1812,False,0.9626,15.78,1,0.4381,0.4633,False,False,0,
UC00000406,East,Bhubaneswar,appliance_repair,428,569.35,22018.45,0.3632,0.2214,False,0.9482,40.05,3,0.5374,0.5831,True,False,0,
UC00000407,North,Jaipur,plumbing_electrical,678,836.34,45014.7,0.3209,0.1464,True,0.975,58.74,3,0.5688,0.5259,False,True,16,2025-04-01
UC00000408,West,Ahmedabad,beauty_wellness,444,1192.87,44042.63,0.3241,0.2342,True,0.965,41.3,3,0.5002,0.2943,True,False,0,
UC00000409,North,Delhi NCR,appliance_repair,755,647.7,13173.63,0.5434,0.2073,True,0.999,21.13,3,0.3089,0.5498,True,True,16,2025-04-01
UC00000410,West,Surat,appliance_repair,605,624.67,11676.03,0.5184,0.2453,True,0.9432,19.69,4,0.6461,0.3168,True,False,0,
UC00000411,North,Delhi NCR,salon_spa_premium,247,1683.25,46997.55,0.3515,0.3036,False,0.9724,31.26,3,0.5895,0.3898,True,False,0,
UC00000412,North,Chandigarh,beauty_wellness,525,1150.93,50304.46,0.3255,0.2279,True,0.9553,54.95,4,0.8784,0.6627,False,False,0,
UC00000413,North,Lucknow,beauty_wellness,656,1144.3,34025.76,0.4699,0.2623,True,0.9058,33.54,3,0.715,0.4876,False,True,10,2024-10-01
UC00000414,East,Guwahati,salon_spa_premium,602,1683.68,83550.65,0.3954,0.2431,False,0.9126,46.76,2,0.6842,0.4039,False,False,0,
UC00000415,South,Kochi,home_cleaning,110,1119.01,45210.06,0.3286,0.2218,True,0.8939,48.7,4,0.8213,0.5701,False,True,13,2025-01-01
UC00000416,West,Surat,beauty_wellness,88,773.65,40171.39,0.313,0.2409,True,0.9018,51.95,2,0.4136,0.3417,False,True,13,2025-01-01
UC00000417,North,Lucknow,salon_spa_premium,555,2351.46,78474.99,0.5272,0.2268,True,0.9539,33.16,3,0.6947,0.4525,False,True,8,2024-08-01
UC00000418,West,Mumbai,appliance_repair,218,878.71,42728.21,0.4187,0.1952,True,0.9764,49.77,2,0.4308,0.5059,False,False,0,
UC00000419,West,Ahmedabad,salon_spa_premium,297,2077.68,69186.85,0.3841,0.2598,True,0.9502,38.52,3,0.7248,0.4015,False,False,0,
UC00000420,South,Bengaluru,salon_spa_premium,383,2039.65,48761.45,0.4236,0.2816,True,0.9594,29.83,4,0.9475,0.558,False,True,3,2024-03-01
UC00000421,West,Ahmedabad,beauty_wellness,958,938.53,48539.61,0.612,0.2187,True,0.9805,52.5,4,0.9022,0.6086,False,False,0,
UC00000422,East,Bhubaneswar,beauty_wellness,852,1052.84,22034.63,0.4184,0.2519,True,0.9632,21.84,3,0.498,0.4132,True,True,6,2024-06-01
UC00000423,West,Mumbai,home_cleaning,609,1621.78,108070.42,0.4358,0.2386,True,1.0,73.99,3,0.8247,0.2967,False,True,7,2024-07-01
UC00000424,South,Bengaluru,beauty_wellness,165,830.15,27384.21,0.3437,0.2772,True,0.9232,35.67,3,0.578,0.2842,False,False,0,
UC00000425,West,Ahmedabad,beauty_wellness,1206,995.26,24931.9,0.7238,0.196,True,0.9915,24.12,3,0.84,0.4079,False,False,0,
UC00000426,North,Lucknow,home_cleaning,1327,1430.17,45748.91,0.6251,0.1857,True,1.0,29.33,4,0.6479,0.4365,True,False,0,
UC00000427,North,Lucknow,plumbing_electrical,559,729.64,22945.72,0.2801,0.1341,False,0.9255,29.6,1,0.2661,0.435,False,False,0,
UC00000428,North,Chandigarh,beauty_wellness,218,1131.56,32320.81,0.4051,0.2496,True,0.9579,34.74,4,0.9035,0.4855,True,False,0,
UC00000429,East,Bhubaneswar,beauty_wellness,248,1474.68,46827.82,0.3552,0.2313,False,0.9489,30.01,1,0.3333,0.2075,False,False,0,
UC00000430,North,Jaipur,appliance_repair,288,477.44,20245.41,0.4062,0.1902,True,1.0,43.84,4,0.7023,0.3391,True,True,17,2025-05-01
UC00000431,North,Chandigarh,beauty_wellness,628,728.14,31710.06,0.6412,0.2337,True,0.9782,37.91,2,0.4454,0.2622,False,True,8,2024-08-01
UC00000432,West,Pune,appliance_repair,417,758.66,24904.56,0.3615,0.244,True,0.9275,31.53,2,0.5147,0.3603,False,False,0,
UC00000433,South,Bengaluru,home_cleaning,444,1655.09,13499.15,0.4244,0.2572,True,0.93,8.05,3,0.5063,0.5293,True,False,0,
UC00000434,West,Mumbai,beauty_wellness,597,1257.15,65711.56,0.5883,0.2552,True,1.0,50.76,4,0.8918,0.5514,False,True,4,2024-04-01
UC00000435,East,Kolkata,home_cleaning,1141,1550.99,44417.12,0.5046,0.2034,True,0.9885,31.76,3,0.6506,0.4433,False,True,10,2024-10-01
UC00000436,South,Chennai,beauty_wellness,501,1204.73,38190.41,0.5814,0.2578,True,0.9364,37.83,4,0.7292,0.3784,True,False,0,
UC00000437,South,Bengaluru,beauty_wellness,398,897.8,31943.6,0.4904,0.226,True,0.9824,31.79,3,0.684,0.3807,False,False,0,
UC00000438,West,Mumbai,salon_spa_premium,515,1684.52,81870.23,0.6602,0.2913,True,0.9893,49.21,5,1.0,0.6866,True,True,5,2024-05-01
UC00000439,South,Bengaluru,home_cleaning,619,1230.18,54199.97,0.256,0.1836,True,0.9795,38.87,2,0.5136,0.4492,False,False,0,
UC00000440,West,Pune,beauty_wellness,548,1261.46,46336.41,0.2063,0.2327,True,0.9955,41.28,4,0.81,0.6977,False,False,0,
UC00000441,West,Pune,beauty_wellness,377,1199.47,56342.31,0.3785,0.239,True,0.9632,46.05,3,0.9213,0.2522,False,False,0,
UC00000442,West,Pune,home_cleaning,289,1651.01,44658.36,0.3955,0.2198,True,0.9733,33.45,3,0.7404,0.4344,False,True,15,2025-03-01
UC00000443,North,Chandigarh,beauty_wellness,171,1337.98,65328.91,0.3532,0.2381,True,0.8993,48.34,2,0.3196,0.1256,False,True,15,2025-03-01
UC00000444,South,Bengaluru,beauty_wellness,429,1244.25,51456.43,0.4314,0.2496,True,0.9468,40.07,4,0.7956,0.6471,False,False,0,
UC00000445,West,Ahmedabad,plumbing_electrical,1028,644.98,27604.51,0.5662,0.1464,True,0.8928,42.43,3,0.6132,0.5324,False,False,0,
UC00000446,South,Hyderabad,home_cleaning,1277,1476.09,49636.21,0.4629,0.2165,True,0.9595,37.14,4,0.8962,0.637,False,True,3,2024-03-01
UC00000447,West,Ahmedabad,beauty_wellness,290,967.65,28427.04,0.42,0.2355,True,0.9695,30.06,3,0.6254,0.518,False,False,0,
UC00000448,North,Delhi NCR,home_cleaning,304,1198.39,38345.14,0.2477,0.2405,True,0.9873,35.4,3,0.519,0.2713,True,False,0,
UC00000449,West,Mumbai,salon_spa_premium,92,2628.76,19662.38,0.3183,0.2534,True,0.9552,8.6,3,0.7791,0.479,False,False,0,
UC00000450,South,Kochi,plumbing_electrical,1485,675.28,18336.18,0.7223,0.1945,True,0.908,29.35,3,0.4424,0.3687,True,True,4,2024-04-01
UC00000451,North,Delhi NCR,beauty_wellness,1367,1150.96,22527.54,0.4821,0.2128,True,0.9358,21.15,3,0.6169,0.4448,False,True,6,2024-06-01
UC00000452,West,Pune,home_cleaning,212,1293.14,41957.21,0.5535,0.2498,True,0.9295,32.09,3,0.7273,0.389,False,True,11,2024-11-01
UC00000453,West,Mumbai,appliance_repair,460,1085.6,27507.71,0.4771,0.1421,False,0.9618,28.07,3,0.5538,0.6148,False,False,0,
UC00000454,West,Ahmedabad,home_cleaning,700,2021.24,107158.36,0.3574,0.1858,True,0.9485,44.95,3,0.4676,0.5507,False,False,0,
UC00000455,West,Ahmedabad,beauty_wellness,728,965.08,40920.17,0.3811,0.255,True,0.9999,43.55,3,0.6619,0.4208,False,True,5,2024-05-01
UC00000456,South,Hyderabad,plumbing_electrical,382,636.31,15011.25,0.4177,0.2242,True,0.9522,28.89,5,0.7529,0.7212,True,True,15,2025-03-01
UC00000457,South,Chennai,plumbing_electrical,444,980.24,48461.23,0.3139,0.2184,True,0.9159,46.83,2,0.4907,0.1923,False,True,12,2024-12-01
UC00000458,North,Jaipur,home_cleaning,602,1470.85,84106.84,0.4853,0.1809,True,0.9687,55.9,3,0.5358,0.5277,True,False,0,
UC00000459,North,Lucknow,plumbing_electrical,265,629.76,22750.53,0.4144,0.1531,True,0.9584,38.99,4,0.6012,0.365,True,False,0,
UC00000460,East,Bhubaneswar,plumbing_electrical,1749,749.16,38463.44,0.3186,0.17,True,0.9251,47.62,2,0.5419,0.4889,False,True,14,2025-02-01
UC00000461,North,Delhi NCR,appliance_repair,323,828.26,41236.61,0.4902,0.1985,True,0.883,57.57,3,0.7831,0.4705,False,False,0,
UC00000462,West,Pune,beauty_wellness,382,1045.97,23729.7,0.4236,0.2148,True,0.9326,22.35,4,1.0,0.6498,False,True,8,2024-08-01
UC00000463,South,Kochi,salon_spa_premium,652,1755.81,37173.12,0.442,0.289,True,0.9326,18.58,4,0.5791,0.2992,True,False,0,
UC00000464,West,Mumbai,home_cleaning,104,1704.47,46091.95,0.4078,0.2169,True,0.9473,31.24,4,0.668,0.5546,False,False,0,
UC00000465,West,Ahmedabad,appliance_repair,245,770.67,16037.68,0.2612,0.1733,True,0.9704,20.64,2,0.457,0.4143,False,False,0,
UC00000466,North,Lucknow,plumbing_electrical,1735,593.28,24847.82,0.4098,0.1589,True,0.9884,42.07,2,0.5312,0.4246,False,True,9,2024-09-01
UC00000467,North,Delhi NCR,home_cleaning,465,1018.42,27715.84,0.4522,0.185,True,0.9465,33.19,3,0.6987,0.4953,False,True,7,2024-07-01
UC00000468,West,Ahmedabad,salon_spa_premium,445,931.23,25442.15,0.4431,0.29,True,1.0,29.46,5,0.7137,0.6318,True,False,0,
UC00000469,South,Bengaluru,home_cleaning,410,1341.89,58812.89,0.4064,0.1611,True,0.9635,42.47,3,0.6401,0.4974,False,True,6,2024-06-01
UC00000470,North,Chandigarh,plumbing_electrical,933,956.51,20919.22,0.6281,0.1333,True,0.9981,22.38,4,0.7129,0.718,False,True,12,2024-12-01
UC00000471,North,Delhi NCR,appliance_repair,198,616.41,25659.16,0.2807,0.1868,True,0.9823,43.5,3,0.6089,0.4284,False,False,0,
UC00000472,South,Hyderabad,beauty_wellness,648,845.16,20625.42,0.3759,0.2577,True,0.9144,25.77,2,0.4307,0.3333,False,False,0,
UC00000473,North,Lucknow,appliance_repair,527,1160.35,53242.5,0.448,0.2031,True,0.9901,39.67,3,0.5106,0.4826,True,False,0,
UC00000474,South,Hyderabad,appliance_repair,663,1202.86,46537.47,0.4077,0.1697,True,0.9569,35.48,3,0.5504,0.5418,False,True,5,2024-05-01
UC00000475,North,Delhi NCR,beauty_wellness,348,1181.43,42604.71,0.5184,0.253,False,0.8966,44.0,4,0.6717,0.6739,True,False,0,
UC00000476,South,Chennai,home_cleaning,484,1229.69,47541.87,0.5917,0.231,True,0.9551,39.88,3,0.3819,0.3328,True,True,9,2024-09-01
UC00000477,South,Hyderabad,appliance_repair,982,973.76,29470.75,0.5228,0.2307,True,0.9547,31.8,4,0.6738,0.5835,False,False,0,
UC00000478,West,Mumbai,home_cleaning,461,910.84,45318.74,0.4643,0.251,True,0.9879,45.27,3,0.6768,0.4462,False,True,12,2024-12-01
UC00000479,South,Chennai,beauty_wellness,416,1146.24,48221.44,0.4824,0.2155,True,0.9587,41.4,4,0.8618,0.5612,False,True,7,2024-07-01
UC00000480,South,Kochi,plumbing_electrical,145,729.87,12387.79,0.3905,0.1929,True,0.9522,15.86,2,0.4701,0.2792,False,True,14,2025-02-01
UC00000481,West,Pune,beauty_wellness,368,872.73,27645.06,0.463,0.2055,True,0.9427,28.33,2,0.5468,0.5062,False,False,0,
UC00000482,South,Hyderabad,salon_spa_premium,634,1932.31,104403.93,0.6306,0.2813,True,0.9565,50.51,3,0.7512,0.5191,False,False,0,
UC00000483,East,Bhubaneswar,beauty_wellness,482,1202.52,41464.9,0.6126,0.2365,True,0.9891,36.72,3,0.5789,0.3711,False,True,12,2024-12-01
UC00000484,West,Pune,plumbing_electrical,500,760.86,24486.26,0.456,0.1951,True,0.9465,31.4,3,0.7886,0.414,False,True,12,2024-12-01
UC00000485,East,Kolkata,plumbing_electrical,279,597.3,16709.69,0.4943,0.2012,True,0.9369,33.6,3,0.6896,0.4703,False,False,0,
UC00000486,North,Lucknow,appliance_repair,488,613.08,18839.62,0.339,0.163,True,0.9694,36.36,2,0.5253,0.3932,False,True,12,2024-12-01
UC00000487,North,Delhi NCR,appliance_repair,259,584.84,24392.31,0.5006,0.1915,True,0.9823,40.35,2,0.5217,0.3162,False,True,15,2025-03-01
UC00000488,North,Chandigarh,home_cleaning,385,1148.5,44970.44,0.3106,0.2317,False,0.9143,39.2,1,0.54,0.5038,False,False,0,
UC00000489,South,Chennai,beauty_wellness,509,1435.1,34585.51,0.3324,0.2418,True,0.9713,28.37,4,0.8295,0.4851,True,True,4,2024-04-01
UC00000490,South,Hyderabad,home_cleaning,709,1600.94,67564.91,0.3127,0.2315,True,0.9357,41.11,4,0.5678,0.6682,False,False,0,
UC00000491,West,Mumbai,salon_spa_premium,1019,1106.59,49016.95,0.6472,0.2448,True,0.9743,45.01,4,0.9829,0.525,True,False,0,
UC00000492,West,Mumbai,home_cleaning,398,1472.8,49929.6,0.3687,0.217,True,0.9368,36.88,3,0.6005,0.4658,False,False,0,
UC00000493,East,Guwahati,home_cleaning,481,1295.37,47835.27,0.4165,0.1966,True,0.966,31.55,2,0.211,0.1462,False,False,0,
UC00000494,South,Chennai,appliance_repair,340,1090.82,43058.3,0.3813,0.2493,True,0.9496,38.09,5,0.869,0.7269,True,False,0,
UC00000495,North,Delhi NCR,plumbing_electrical,413,800.12,9540.32,0.391,0.1933,True,0.9633,14.91,3,0.876,0.535,False,True,16,2025-04-01
UC00000496,North,Chandigarh,home_cleaning,365,1664.88,47464.08,0.3743,0.2509,True,0.9887,28.63,4,0.5992,0.3796,True,True,13,2025-01-01
UC00000497,South,Kochi,beauty_wellness,149,1002.85,24700.2,0.2093,0.2063,True,0.9428,26.45,2,0.5473,0.3093,False,True,4,2024-04-01
UC00000498,East,Bhubaneswar,salon_spa_premium,545,1665.55,39017.99,0.366,0.2695,True,0.9356,20.96,3,0.5881,0.4945,False,True,10,2024-10-01
UC00000499,West,Mumbai,salon_spa_premium,134,2765.7,96097.5,0.3366,0.1908,True,0.9826,33.34,3,0.7821,0.3942,False,True,12,2024-12-01
UC00000500,East,Patna,appliance_repair,267,584.61,18523.98,0.4646,0.205,True,0.9455,35.51,2,0.3867,0.3886,False,True,17,2025-05-01
UC00000501,South,Bengaluru,plumbing_electrical,1130,523.49,4610.8,0.5167,0.1614,True,0.9263,10.16,4,0.5638,0.401,True,True,9,2024-09-01
UC00000502,West,Ahmedabad,salon_spa_premium,1018,1702.94,16433.57,0.5694,0.2212,True,0.9407,8.7,4,0.6733,0.6502,False,False,0,
UC00000503,North,Delhi NCR,home_cleaning,913,1488.45,49988.14,0.5654,0.2237,True,0.9425,41.34,3,0.7309,0.5495,False,False,0,
UC00000504,East,Bhubaneswar,salon_spa_premium,537,1481.9,69929.33,0.4515,0.1846,True,0.951,46.49,3,0.652,0.5092,False,False,0,
UC00000505,North,Chandigarh,salon_spa_premium,199,1597.19,65458.86,0.2231,0.2834,True,0.9338,36.39,2,0.4769,0.3633,False,False,0,
UC00000506,North,Jaipur,home_cleaning,262,1061.65,40574.19,0.5052,0.2167,True,0.8887,38.29,3,0.5851,0.4653,False,True,14,2025-02-01
UC00000507,South,Hyderabad,plumbing_electrical,322,617.22,24514.82,0.5877,0.1721,True,0.9634,38.64,3,0.4811,0.5473,True,False,0,
UC00000508,South,Hyderabad,beauty_wellness,413,958.95,28204.29,0.2866,0.2798,True,0.9623,30.59,3,0.6178,0.5214,False,True,9,2024-09-01
UC00000509,West,Pune,home_cleaning,770,1379.47,72135.76,0.5047,0.2303,True,0.9178,51.97,3,0.5697,0.395,False,True,3,2024-03-01
UC00000510,West,Surat,beauty_wellness,683,1197.5,38730.22,0.4545,0.2352,True,0.9821,28.69,5,0.5984,0.59,True,True,3,2024-03-01
UC00000511,South,Bengaluru,beauty_wellness,948,1214.62,25930.22,0.683,0.2161,True,0.926,24.82,3,0.7407,0.4675,False,False,0,
UC00000512,West,Surat,plumbing_electrical,851,433.21,19072.04,0.4203,0.1987,True,0.9485,42.72,3,0.4208,0.5783,False,True,8,2024-08-01
UC00000513,North,Delhi NCR,plumbing_electrical,125,938.82,44878.25,0.5312,0.1987,True,0.9569,45.21,3,0.6707,0.4836,False,False,0,
UC00000514,West,Mumbai,appliance_repair,382,462.66,14350.66,0.5185,0.1989,False,0.9335,31.39,3,0.6927,0.423,True,False,0,
UC00000515,North,Chandigarh,plumbing_electrical,642,303.65,13960.92,0.2629,0.12,True,0.9404,50.16,4,0.5644,0.4187,True,True,12,2024-12-01
UC00000516,North,Delhi NCR,appliance_repair,555,1039.3,31821.23,0.3874,0.2269,True,0.9594,27.75,4,0.5656,0.5244,True,True,14,2025-02-01
UC00000517,South,Chennai,beauty_wellness,484,1791.29,30490.84,0.3712,0.2299,True,0.909,20.61,4,0.6237,0.5023,True,False,0,
UC00000518,West,Mumbai,appliance_repair,661,684.65,21610.42,0.3396,0.2185,True,0.9477,39.68,4,0.8035,0.4603,True,False,0,
UC00000519,South,Hyderabad,salon_spa_premium,40,1734.61,53339.41,0.2682,0.2459,True,0.9366,30.11,3,0.5637,0.512,False,False,0,
UC00000520,East,Kolkata,appliance_repair,950,556.82,9797.71,0.5405,0.1483,True,0.9777,21.49,4,0.86,0.54,True,False,0,
UC00000521,West,Ahmedabad,home_cleaning,224,1932.17,40925.02,0.3612,0.2194,True,0.9634,23.34,3,0.4952,0.4406,True,True,13,2025-01-01
UC00000522,South,Bengaluru,beauty_wellness,712,780.98,20011.57,0.5894,0.2447,True,0.9707,27.91,4,0.7041,0.522,True,False,0,
UC00000523,East,Bhubaneswar,appliance_repair,520,728.55,27717.64,0.434,0.2139,False,0.9249,39.81,1,0.5349,0.4015,False,False,0,
UC00000524,North,Chandigarh,appliance_repair,194,623.5,18669.38,0.4283,0.1953,True,0.9485,33.97,3,0.5619,0.282,False,False,0,
UC00000525,West,Pune,salon_spa_premium,340,1638.96,56217.7,0.2981,0.2456,True,0.9369,31.49,4,0.7471,0.3903,True,False,0,
UC00000526,North,Delhi NCR,beauty_wellness,149,1247.75,28795.49,0.408,0.2494,True,0.9376,20.4,2,0.5334,0.2834,False,False,0,
UC00000527,South,Kochi,plumbing_electrical,647,703.02,34829.5,0.6106,0.1534,True,0.9475,47.77,3,0.7309,0.4751,False,True,10,2024-10-01
UC00000528,North,Jaipur,home_cleaning,682,1070.1,20319.74,0.4832,0.2143,True,0.9692,18.44,2,0.2491,0.2743,False,True,7,2024-07-01
UC00000529,South,Bengaluru,home_cleaning,132,1651.41,85543.48,0.2254,0.2103,True,0.9824,49.92,3,0.6664,0.4473,False,True,10,2024-10-01
UC00000530,East,Bhubaneswar,appliance_repair,365,839.8,25049.03,0.5079,0.1985,False,0.9369,32.2,1,0.4822,0.3763,False,False,0,
UC00000531,East,Kolkata,appliance_repair,254,728.22,26936.48,0.5603,0.1711,False,0.9512,42.81,2,0.4284,0.1991,True,False,0,
UC00000532,North,Chandigarh,salon_spa_premium,303,1420.51,24086.16,0.3921,0.311,True,0.9394,20.61,4,0.7175,0.594,False,True,10,2024-10-01
UC00000533,East,Kolkata,beauty_wellness,191,1186.94,34565.55,0.2321,0.2125,True,1.0,30.97,2,0.4609,0.3751,False,True,18,2025-06-01
UC00000534,North,Chandigarh,appliance_repair,108,514.48,18295.64,0.1966,0.2434,False,0.9575,31.85,1,0.2097,0.3517,False,False,0,
UC00000535,West,Ahmedabad,salon_spa_premium,699,1665.9,68500.29,0.4777,0.2564,True,0.9893,41.96,4,0.6959,0.4884,True,False,0,
UC00000536,South,Hyderabad,beauty_wellness,588,666.57,22111.25,0.513,0.235,True,0.9872,32.31,4,0.4611,0.6058,True,False,0,
UC00000537,West,Pune,appliance_repair,252,865.9,36437.96,0.4739,0.2395,True,0.9758,43.61,3,0.9448,0.5009,False,True,16,2025-04-01
UC00000538,North,Chandigarh,appliance_repair,245,880.72,32143.67,0.3982,0.1908,True,0.9378,33.33,3,0.4951,0.6712,False,True,17,2025-05-01
UC00000539,South,Kochi,beauty_wellness,630,1126.73,53515.25,0.4049,0.2449,False,0.8956,47.93,1,0.5077,0.3143,False,False,0,
UC00000540,West,Mumbai,appliance_repair,174,1092.49,46436.25,0.5553,0.1807,True,0.9287,40.47,2,0.4801,0.4516,False,False,0,
UC00000541,South,Bengaluru,salon_spa_premium,549,1900.21,82542.96,0.4614,0.2811,True,0.9976,39.05,3,0.6634,0.3111,False,False,0,
UC00000542,East,Bhubaneswar,appliance_repair,67,926.55,7192.24,0.4975,0.2251,True,0.9507,8.52,4,0.7419,0.4983,True,False,0,
UC00000543,North,Lucknow,plumbing_electrical,1176,626.54,14302.1,0.5651,0.1882,False,0.9741,24.13,2,0.5856,0.3395,False,False,0,
UC00000544,South,Hyderabad,appliance_repair,543,667.59,21653.17,0.502,0.262,False,0.9311,33.03,1,0.4419,0.5047,False,False,0,
