merchant_id,month,target_month,default_probability,predicted_class,split,risk_band,city,business_type,loan_amount,payout_amount,working_capital_gap,default_flag
UC00000398,2024-10,2024-11,0.4042336462159674,0,train,Medium,Bhubaneswar,home_cleaning,0.0,44773.99,1352.63,False
UC00000398,2024-11,2024-12,0.5003479319574224,0,train,Medium,Bhubaneswar,home_cleaning,8210.43,32954.15,1880.35,False
UC00000398,2024-12,2025-01,0.3527471997387411,0,train,Medium,Bhubaneswar,home_cleaning,0.0,37055.06,5602.93,False
UC00000398,2025-01,2025-02,0.5746902947010251,0,train,Medium,Bhubaneswar,home_cleaning,0.0,40735.6,2211.69,False
UC00000398,2025-02,2025-03,0.4533430108757393,0,train,Medium,Bhubaneswar,home_cleaning,0.0,47534.52,0.0,False
UC00000398,2025-03,2025-04,0.4541493224996101,0,train,Medium,Bhubaneswar,home_cleaning,0.0,40129.97,2123.73,False
UC00000398,2025-04,2025-05,0.4184468882415014,0,train,Medium,Bhubaneswar,home_cleaning,0.0,42981.11,0.0,False
UC00000398,2025-05,2025-06,0.4300747446831939,0,train,Medium,Bhubaneswar,home_cleaning,0.0,42038.84,2598.84,False
UC00000398,2025-06,2025-07,0.4978671501307335,0,train,Medium,Bhubaneswar,home_cleaning,0.0,40716.65,0.0,False
UC00000398,2025-07,2025-08,0.337007320684127,0,train,Medium,Bhubaneswar,home_cleaning,0.0,39193.23,5286.98,False
UC00000398,2025-08,2025-09,0.5146840279574159,0,train,Medium,Bhubaneswar,home_cleaning,0.0,42456.78,5105.56,False
UC00000398,2025-09,2025-10,0.61925079831061,0,train,Medium,Bhubaneswar,home_cleaning,0.0,38118.01,4295.43,False
UC00000398,2025-10,2025-11,0.6457391098902174,0,train,Medium,Bhubaneswar,home_cleaning,0.0,37309.55,7049.46,False
UC00000398,2025-11,2025-12,0.697322301485264,1,test,Medium,Bhubaneswar,home_cleaning,0.0,43821.7,214.28,False
UC00000398,2025-12,2026-01,0.4062607543419864,0,test,Medium,Bhubaneswar,home_cleaning,8535.98,37205.05,3821.21,False
UC00000398,2026-01,2026-02,0.524125913811146,0,test,Medium,Bhubaneswar,home_cleaning,0.0,60093.1,0.0,False
UC00000398,2026-02,2026-03,0.4799813430268598,0,test,Medium,Bhubaneswar,home_cleaning,0.0,45459.81,370.86,False
UC00000398,2026-03,2026-04,0.404737577212129,0,test,Medium,Bhubaneswar,home_cleaning,0.0,38610.66,1054.45,False
UC00000398,2026-04,2026-05,0.4578844890559021,0,test,Medium,Bhubaneswar,home_cleaning,0.0,37632.64,7090.36,False
UC00000399,2024-01,2024-02,0.2575663645287575,0,train,Low,Kochi,appliance_repair,0.0,36587.02,877.03,False
UC00000399,2024-02,2024-03,0.260916859138213,0,train,Low,Kochi,appliance_repair,0.0,40981.92,928.1,False
UC00000399,2024-03,2024-04,0.144639466019652,0,train,Low,Kochi,appliance_repair,0.0,38615.97,6942.31,False
UC00000399,2024-04,2024-05,0.3198876748068602,0,train,Medium,Kochi,appliance_repair,0.0,39753.33,0.0,False
UC00000399,2024-05,2024-06,0.1000082066042597,0,train,Low,Kochi,appliance_repair,13520.16,53293.21,1094.22,False
UC00000399,2024-06,2024-07,0.2458961166315346,0,train,Low,Kochi,appliance_repair,0.0,48602.0,2564.94,False
UC00000399,2024-07,2024-08,0.2021285005044149,0,train,Low,Kochi,appliance_repair,0.0,42506.73,2404.28,False
UC00000399,2024-08,2024-09,0.1983119131173042,0,train,Low,Kochi,appliance_repair,0.0,43729.22,2818.18,False
UC00000399,2024-09,2024-10,0.2292508713895199,0,train,Low,Kochi,appliance_repair,0.0,51389.23,0.0,False
UC00000399,2024-10,2024-11,0.2555318995655661,0,train,Low,Kochi,appliance_repair,18861.6,46793.03,0.0,False
UC00000399,2024-11,2024-12,0.3794340397136113,0,train,Medium,Kochi,appliance_repair,0.0,42731.65,0.0,False
UC00000399,2024-12,2025-01,0.2763513752473313,0,train,Low,Kochi,appliance_repair,0.0,50704.95,0.0,False
UC00000399,2025-01,2025-02,0.3575627585181712,0,train,Medium,Kochi,appliance_repair,0.0,40729.13,0.0,False
UC00000399,2025-02,2025-03,0.2614692669863045,0,train,Low,Kochi,appliance_repair,17904.1,48207.3,0.0,False
UC00000399,2025-03,2025-04,0.4409826202016919,0,train,Medium,Kochi,appliance_repair,0.0,51045.93,0.0,False
UC00000399,2025-04,2025-05,0.3842946652909096,0,train,Medium,Kochi,appliance_repair,20624.88,49307.22,0.0,False
UC00000399,2025-05,2025-06,0.5201334642192269,0,train,Medium,Kochi,appliance_repair,0.0,46934.12,0.0,False
UC00000399,2025-06,2025-07,0.3985324585763803,0,train,Medium,Kochi,appliance_repair,0.0,74002.16,0.0,False
UC00000399,2025-07,2025-08,0.4941153629540825,0,train,Medium,Kochi,appliance_repair,0.0,43670.35,0.0,False
UC00000399,2025-08,2025-09,0.2686959966991032,0,train,Low,Kochi,appliance_repair,8599.06,42698.42,0.0,False
UC00000399,2025-09,2025-10,0.2857313140762001,0,train,Low,Kochi,appliance_repair,0.0,53470.31,0.0,False
UC00000399,2025-10,2025-11,0.3817668300976927,0,train,Medium,Kochi,appliance_repair,0.0,45063.18,0.0,False
UC00000399,2025-11,2025-12,0.3026727715767092,0,test,Medium,Kochi,appliance_repair,0.0,56787.47,0.0,False
UC00000399,2025-12,2026-01,0.3627703088600733,0,test,Medium,Kochi,appliance_repair,0.0,45158.86,0.0,False
UC00000399,2026-01,2026-02,0.2688434305299,0,test,Low,Kochi,appliance_repair,16356.72,42615.27,0.0,False
UC00000399,2026-02,2026-03,0.3811644495648641,0,test,Medium,Kochi,appliance_repair,0.0,50782.8,0.0,False
UC00000399,2026-03,2026-04,0.4013971869561624,0,test,Medium,Kochi,appliance_repair,0.0,46457.52,0.0,False
UC00000399,2026-04,2026-05,0.4205218423057923,0,test,Medium,Kochi,appliance_repair,0.0,54393.31,0.0,False
UC00000400,2024-01,2024-02,0.4435404920331858,0,train,Medium,Chandigarh,appliance_repair,0.0,6613.78,2442.78,False
UC00000400,2024-02,2024-03,0.2714070935778602,0,train,Low,Chandigarh,appliance_repair,0.0,10530.09,460.62,False
UC00000400,2024-03,2024-04,0.3439822808662005,0,train,Medium,Chandigarh,appliance_repair,0.0,8711.95,1548.12,False
UC00000400,2024-04,2024-05,0.3652952262941581,0,train,Medium,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2024-05,2024-06,0.011820334923695,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2024-06,2024-07,0.0128194817853175,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2024-07,2024-08,0.0267503049514633,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2024-08,2024-09,0.0264003211445399,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2024-09,2024-10,0.0260547937178547,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2024-10,2024-11,0.0257136691172774,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2024-11,2024-12,0.025376894349155,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2024-12,2025-01,0.0250444169766567,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2025-01,2025-02,0.0247161851160779,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2025-02,2025-03,0.0243921474331068,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2025-03,2025-04,0.0240722531390549,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2025-04,2025-05,0.0237564519870543,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2025-05,2025-06,0.0234446942682238,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2025-06,2025-07,0.0231369308078064,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2025-07,2025-08,0.0228331129612799,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2025-08,2025-09,0.022533192610442,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2025-09,2025-10,0.0222371221594737,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2025-10,2025-11,0.0219448545309814,0,train,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2025-11,2025-12,0.0216563431620196,0,test,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2025-12,2026-01,0.0213715420000972,0,test,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2026-01,2026-02,0.0210904054991681,0,test,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2026-02,2026-03,0.0208128886156079,0,test,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2026-03,2026-04,0.0205389468041794,0,test,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000400,2026-04,2026-05,0.0202685360139867,0,test,Low,Chandigarh,appliance_repair,0.0,0.0,0.0,False
UC00000401,2024-01,2024-02,0.5119940793281765,0,train,Medium,Ahmedabad,beauty_wellness,0.0,23811.98,1206.58,False
UC00000401,2024-02,2024-03,0.6548304390992462,0,train,Medium,Ahmedabad,beauty_wellness,3706.03,17404.43,435.69,False
UC00000401,2024-03,2024-04,0.419508424146203,0,train,Medium,Ahmedabad,beauty_wellness,0.0,18127.92,1090.08,False
UC00000401,2024-04,2024-05,0.4770989000879901,0,train,Medium,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2024-05,2024-06,0.016269348152304,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2024-06,2024-07,0.0185494138265899,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2024-07,2024-08,0.0378399669828348,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2024-08,2024-09,0.037350461289436,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2024-09,2024-10,0.036867045307336,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2024-10,2024-11,0.0363896495220513,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2024-11,2024-12,0.0359182050514789,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2024-12,2025-01,0.0354526436444445,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2025-01,2025-02,0.0349928976791184,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2025-02,2025-03,0.0345389001613045,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2025-03,2025-04,0.0340905847226066,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2025-04,2025-05,0.0336478856184756,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2025-05,2025-06,0.0332107377261427,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2025-06,2025-07,0.0327790765424422,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2025-07,2025-08,0.0323528381815284,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2025-08,2025-09,0.0319319593724904,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2025-09,2025-10,0.0315163774568685,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2025-10,2025-11,0.0311060303860764,0,train,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2025-11,2025-12,0.0307008567187328,0,test,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2025-12,2026-01,0.0303007956179055,0,test,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2026-01,2026-02,0.0299057868482728,0,test,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2026-02,2026-03,0.0295157707732045,0,test,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2026-03,2026-04,0.0291306883517661,0,test,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000401,2026-04,2026-05,0.0287504811356507,0,test,Low,Ahmedabad,beauty_wellness,0.0,0.0,0.0,False
UC00000402,2024-01,2024-02,0.1987968268377255,0,train,Low,Hyderabad,salon_spa_premium,0.0,83746.72,13438.28,False
UC00000402,2024-02,2024-03,0.2837450209025551,0,train,Low,Hyderabad,salon_spa_premium,0.0,83659.34,7833.21,False
UC00000402,2024-03,2024-04,0.1823768365967877,0,train,Low,Hyderabad,salon_spa_premium,0.0,71835.82,4482.7,False
UC00000402,2024-04,2024-05,0.1059997977679959,0,train,Low,Hyderabad,salon_spa_premium,0.0,66003.81,18104.57,False
UC00000402,2024-05,2024-06,0.4396668573958334,0,train,Medium,Hyderabad,salon_spa_premium,0.0,91243.71,12616.87,False
UC00000402,2024-06,2024-07,0.2940053877569497,0,train,Low,Hyderabad,salon_spa_premium,0.0,96725.67,5741.97,False
UC00000402,2024-07,2024-08,0.1126238499542643,0,train,Low,Hyderabad,salon_spa_premium,0.0,78515.31,2285.0,False
UC00000402,2024-08,2024-09,0.068973301679591,0,train,Low,Hyderabad,salon_spa_premium,0.0,95509.6,10725.28,False
UC00000402,2024-09,2024-10,0.286181326451301,0,train,Low,Hyderabad,salon_spa_premium,0.0,91602.35,8229.8,False
UC00000402,2024-10,2024-11,0.2697333188677053,0,train,Low,Hyderabad,salon_spa_premium,0.0,75266.58,13297.79,False
UC00000402,2024-11,2024-12,0.3027003479546327,0,train,Medium,Hyderabad,salon_spa_premium,0.0,72732.32,13247.07,False
UC00000402,2024-12,2025-01,0.2568900761464569,0,train,Low,Hyderabad,salon_spa_premium,0.0,96823.48,0.0,False
UC00000402,2025-01,2025-02,0.0521238147305711,0,train,Low,Hyderabad,salon_spa_premium,0.0,66048.65,17362.81,False
UC00000402,2025-02,2025-03,0.3598728280105328,0,train,Medium,Hyderabad,salon_spa_premium,0.0,78186.03,4982.68,False
UC00000402,2025-03,2025-04,0.1173724650486693,0,train,Low,Hyderabad,salon_spa_premium,29213.29,100185.49,1131.27,False
UC00000402,2025-04,2025-05,0.1750074200315563,0,train,Low,Hyderabad,salon_spa_premium,0.0,99918.09,9773.25,False
UC00000402,2025-05,2025-06,0.2879712542028876,0,train,Low,Hyderabad,salon_spa_premium,36538.72,91475.76,0.0,False
UC00000402,2025-06,2025-07,0.1978838877240008,0,train,Low,Hyderabad,salon_spa_premium,0.0,99582.98,7034.78,False
UC00000402,2025-07,2025-08,0.2381849349177788,0,train,Low,Hyderabad,salon_spa_premium,0.0,82169.36,13177.11,False
UC00000402,2025-08,2025-09,0.3596777854105224,0,train,Medium,Hyderabad,salon_spa_premium,0.0,86112.28,3473.03,False
UC00000402,2025-09,2025-10,0.1076762184753181,0,train,Low,Hyderabad,salon_spa_premium,0.0,101641.48,0.0,False
UC00000402,2025-10,2025-11,0.0923187365487499,0,train,Low,Hyderabad,salon_spa_premium,0.0,95991.34,9323.49,False
UC00000402,2025-11,2025-12,0.3186040449110612,0,test,Medium,Hyderabad,salon_spa_premium,0.0,91940.64,10815.79,False
UC00000402,2025-12,2026-01,0.285469519885644,0,test,Low,Hyderabad,salon_spa_premium,0.0,66794.9,15787.34,False
UC00000402,2026-01,2026-02,0.2695065816882544,0,test,Low,Hyderabad,salon_spa_premium,0.0,83180.31,300.41,False
UC00000402,2026-02,2026-03,0.0608602366563542,0,test,Low,Hyderabad,salon_spa_premium,0.0,110632.75,3154.01,False
UC00000402,2026-03,2026-04,0.1366501254256731,0,test,Low,Hyderabad,salon_spa_premium,0.0,107441.2,0.0,False
UC00000402,2026-04,2026-05,0.0863254013794125,0,test,Low,Hyderabad,salon_spa_premium,0.0,100019.41,1299.04,False
UC00000403,2024-01,2024-02,0.4943016017414497,0,train,Medium,Bengaluru,beauty_wellness,0.0,12849.85,665.62,False
UC00000403,2024-02,2024-03,0.3568389181192773,0,train,Medium,Bengaluru,beauty_wellness,0.0,10984.13,2818.51,False
UC00000403,2024-03,2024-04,0.3945272367765475,0,train,Medium,Bengaluru,beauty_wellness,5209.2,12984.84,1534.01,False
UC00000403,2024-04,2024-05,0.4629784189667554,0,train,Medium,Bengaluru,beauty_wellness,5723.95,15183.23,95.64,False
UC00000403,2024-05,2024-06,0.5576334648325196,0,train,Medium,Bengaluru,beauty_wellness,0.0,17222.31,0.0,False
UC00000403,2024-06,2024-07,0.5168213129651619,0,train,Medium,Bengaluru,beauty_wellness,0.0,14766.45,0.0,False
UC00000403,2024-07,2024-08,0.647997943575342,0,train,Medium,Bengaluru,beauty_wellness,3550.2,14682.6,0.0,False
UC00000403,2024-08,2024-09,0.6725359106261954,1,train,Medium,Bengaluru,beauty_wellness,0.0,16391.47,0.0,False
UC00000403,2024-09,2024-10,0.7405646299336067,1,train,High,Bengaluru,beauty_wellness,0.0,16014.01,0.0,False
UC00000403,2024-10,2024-11,0.6887092437954736,1,train,Medium,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2024-11,2024-12,0.0228196258892627,0,train,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2024-12,2025-01,0.018496737021795,0,train,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2025-01,2025-02,0.0267784361085198,0,train,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2025-02,2025-03,0.0264280942458154,0,train,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2025-03,2025-04,0.0260822130625753,0,train,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2025-04,2025-05,0.0257407389597725,0,train,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2025-05,2025-06,0.0254036188991478,0,train,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2025-06,2025-07,0.0250708003995571,0,train,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2025-07,2025-08,0.0247422315332793,0,train,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2025-08,2025-09,0.024417860922285,0,train,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2025-09,2025-10,0.0240976377344707,0,train,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2025-10,2025-11,0.0237815116798579,0,train,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2025-11,2025-12,0.0234694330067622,0,test,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2025-12,2026-01,0.0231613524979327,0,test,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2026-01,2026-02,0.0228572214666643,0,test,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2026-02,2026-03,0.0225569917528858,0,test,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2026-03,2026-04,0.0222736812012027,0,test,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000403,2026-04,2026-05,0.0220017620892121,0,test,Low,Bengaluru,beauty_wellness,0.0,0.0,0.0,False
UC00000404,2024-01,2024-02,0.5105833567225191,0,train,Medium,Mumbai,salon_spa_premium,0.0,18306.97,1012.28,False
UC00000404,2024-02,2024-03,0.4362929567001852,0,train,Medium,Mumbai,salon_spa_premium,3208.09,16152.72,784.17,False
UC00000404,2024-03,2024-04,0.4242535838002768,0,train,Medium,Mumbai,salon_spa_premium,0.0,17625.64,737.0,False
UC00000404,2024-04,2024-05,0.4055163276574999,0,train,Medium,Mumbai,salon_spa_premium,0.0,18600.43,551.52,False
UC00000404,2024-05,2024-06,0.3871095852636673,0,train,Medium,Mumbai,salon_spa_premium,0.0,23094.5,0.0,False
UC00000404,2024-06,2024-07,0.3349439716462206,0,train,Medium,Mumbai,salon_spa_premium,0.0,18538.99,0.0,False
UC00000404,2024-07,2024-08,0.4608344216677879,0,train,Medium,Mumbai,salon_spa_premium,0.0,14355.93,201.76,False
UC00000404,2024-08,2024-09,0.428408996263169,0,train,Medium,Mumbai,salon_spa_premium,3855.08,18480.75,0.0,False
UC00000404,2024-09,2024-10,0.63953904350992,0,train,Medium,Mumbai,salon_spa_premium,0.0,17726.0,0.0,False
UC00000404,2024-10,2024-11,0.5959697417961392,0,train,Medium,Mumbai,salon_spa_premium,0.0,18974.24,0.0,False
UC00000404,2024-11,2024-12,0.6490187178720517,0,train,Medium,Mumbai,salon_spa_premium,5517.06,20563.73,0.0,False
UC00000404,2024-12,2025-01,0.7030974314805362,1,train,High,Mumbai,salon_spa_premium,0.0,21690.68,0.0,False
UC00000404,2025-01,2025-02,0.7233586868803351,1,train,High,Mumbai,salon_spa_premium,7519.48,19086.71,0.0,False
UC00000404,2025-02,2025-03,0.74069715563647,1,train,High,Mumbai,salon_spa_premium,6070.05,19757.67,0.0,False
UC00000404,2025-03,2025-04,0.7120128622777967,1,train,High,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2025-04,2025-05,0.0223583853258447,0,train,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2025-05,2025-06,0.0204347606923081,0,train,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2025-06,2025-07,0.0266189811417394,0,train,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2025-07,2025-08,0.0262706691134505,0,train,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2025-08,2025-09,0.0259267933848818,0,train,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2025-09,2025-10,0.0255873006117943,0,train,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2025-10,2025-11,0.0252521380090654,0,train,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2025-11,2025-12,0.0249212533470177,0,test,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2025-12,2026-01,0.0245945949477092,0,test,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2026-01,2026-02,0.024272111681186,0,test,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2026-02,2026-03,0.0239537529616999,0,test,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2026-03,2026-04,0.0236394687438942,0,test,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000404,2026-04,2026-05,0.0233345031845389,0,test,Low,Mumbai,salon_spa_premium,0.0,0.0,0.0,False
UC00000405,2024-01,2024-02,0.4683077820711133,0,train,Medium,Chennai,plumbing_electrical,0.0,12675.66,6.94,False
UC00000405,2024-02,2024-03,0.3888874435001316,0,train,Medium,Chennai,plumbing_electrical,0.0,13766.1,315.55,False
UC00000405,2024-03,2024-04,0.3892797872780782,0,train,Medium,Chennai,plumbing_electrical,3000.0,10781.04,247.43,False
UC00000405,2024-04,2024-05,0.3995568796470423,0,train,Medium,Chennai,plumbing_electrical,0.0,12483.87,0.0,False
UC00000405,2024-05,2024-06,0.4416017249193768,0,train,Medium,Chennai,plumbing_electrical,0.0,12369.02,0.0,False
UC00000405,2024-06,2024-07,0.4928727840492142,0,train,Medium,Chennai,plumbing_electrical,0.0,13681.06,0.0,False
UC00000405,2024-07,2024-08,0.4285121465948018,0,train,Medium,Chennai,plumbing_electrical,0.0,8315.14,1039.67,False
UC00000405,2024-08,2024-09,0.2836633638096337,0,train,Low,Chennai,plumbing_electrical,0.0,4871.52,1735.45,False
UC00000405,2024-09,2024-10,0.1618823236112634,0,train,Low,Chennai,plumbing_electrical,0.0,8021.39,1888.75,False
UC00000405,2024-10,2024-11,0.231293309967254,0,train,Low,Chennai,plumbing_electrical,0.0,8055.1,2356.04,False
UC00000405,2024-11,2024-12,0.2190901850483055,0,train,Low,Chennai,plumbing_electrical,0.0,9765.37,1767.58,False
UC00000405,2024-12,2025-01,0.3225673275896528,0,train,Medium,Chennai,plumbing_electrical,0.0,14701.03,965.84,False
UC00000405,2025-01,2025-02,0.357288537545632,0,train,Medium,Chennai,plumbing_electrical,0.0,14616.84,937.99,False
UC00000405,2025-02,2025-03,0.4070865916123707,0,train,Medium,Chennai,plumbing_electrical,0.0,13317.85,685.41,False
UC00000405,2025-03,2025-04,0.3878486877703218,0,train,Medium,Chennai,plumbing_electrical,0.0,12582.89,1341.06,False
UC00000405,2025-04,2025-05,0.4810787248912759,0,train,Medium,Chennai,plumbing_electrical,0.0,11625.76,0.0,False
UC00000405,2025-05,2025-06,0.3204059301730453,0,train,Medium,Chennai,plumbing_electrical,0.0,13056.53,1368.77,False
UC00000405,2025-06,2025-07,0.3661605189709154,0,train,Medium,Chennai,plumbing_electrical,0.0,8856.66,903.6,False
UC00000405,2025-07,2025-08,0.1874116276045166,0,train,Low,Chennai,plumbing_electrical,4933.29,15611.52,0.0,False
UC00000405,2025-08,2025-09,0.3767545753174703,0,train,Medium,Chennai,plumbing_electrical,0.0,11401.77,421.25,False
UC00000405,2025-09,2025-10,0.2507854476561831,0,train,Low,Chennai,plumbing_electrical,0.0,9064.54,925.54,False
UC00000405,2025-10,2025-11,0.220997704426213,0,train,Low,Chennai,plumbing_electrical,4544.87,12905.55,752.52,False
UC00000405,2025-11,2025-12,0.3737896163668644,0,test,Medium,Chennai,plumbing_electrical,0.0,10074.25,2006.54,False
UC00000405,2025-12,2026-01,0.2801996839198918,0,test,Low,Chennai,plumbing_electrical,0.0,8740.0,1902.68,False
UC00000405,2026-01,2026-02,0.3168893919177202,0,test,Medium,Chennai,plumbing_electrical,0.0,13232.88,965.51,False
UC00000405,2026-02,2026-03,0.383206672382868,0,test,Medium,Chennai,plumbing_electrical,0.0,9499.54,1353.11,False
UC00000405,2026-03,2026-04,0.3222503985342356,0,test,Medium,Chennai,plumbing_electrical,0.0,11676.82,325.37,False
UC00000405,2026-04,2026-05,0.4137118761207299,0,test,Medium,Chennai,plumbing_electrical,0.0,12014.82,800.65,False
UC00000406,2024-01,2024-02,0.2899414188561217,0,train,Low,Bhubaneswar,appliance_repair,0.0,15737.76,3913.58,False
UC00000406,2024-02,2024-03,0.212184569652842,0,train,Low,Bhubaneswar,appliance_repair,0.0,13477.99,3489.73,False
UC00000406,2024-03,2024-04,0.1323296391336278,0,train,Low,Bhubaneswar,appliance_repair,0.0,18174.7,2722.66,False
UC00000406,2024-04,2024-05,0.1592670354220619,0,train,Low,Bhubaneswar,appliance_repair,0.0,19555.4,2450.9,False
UC00000406,2024-05,2024-06,0.180758187128654,0,train,Low,Bhubaneswar,appliance_repair,0.0,15061.38,2555.95,False
UC00000406,2024-06,2024-07,0.1337149938722091,0,train,Low,Bhubaneswar,appliance_repair,0.0,20713.01,978.63,False
UC00000406,2024-07,2024-08,0.1297998914853942,0,train,Low,Bhubaneswar,appliance_repair,0.0,19520.14,874.76,False
UC00000406,2024-08,2024-09,0.1439718772878515,0,train,Low,Bhubaneswar,appliance_repair,0.0,17457.19,1883.25,False
UC00000406,2024-09,2024-10,0.135369778232314,0,train,Low,Bhubaneswar,appliance_repair,0.0,20641.28,2188.91,False
